,index,block,block_length,line,line_length,part_of_word,block_words
1382,627,"Suddenly, the air was filled with screams of excitement. The screams came from Veruca Salt. She was point-ing frantically to the other side of the river. ""Look! Look over there!"" she screamed. ""What is it? He's moving! He's walking! It's a little person! It's a little man! Down there below the waterfall!""",12,The screams came from Veruca Salt.,6,"['DET', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PUNCT']",56
1383,627,"Suddenly, the air was filled with screams of excitement. The screams came from Veruca Salt. She was point-ing frantically to the other side of the river. ""Look! Look over there!"" she screamed. ""What is it? He's moving! He's walking! It's a little person! It's a little man! Down there below the waterfall!""",12,She was point-ing frantically to the other side of the river.,11,"['PRON', 'AUX', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'ADP', 'DET', 'ADJ']",56
1384,627,"Suddenly, the air was filled with screams of excitement. The screams came from Veruca Salt. She was point-ing frantically to the other side of the river. ""Look! Look over there!"" she screamed. ""What is it? He's moving! He's walking! It's a little person! It's a little man! Down there below the waterfall!""",12,"""Look!",1,"['PUNCT', 'VERB']",56
1385,627,"Suddenly, the air was filled with screams of excitement. The screams came from Veruca Salt. She was point-ing frantically to the other side of the river. ""Look! Look over there!"" she screamed. ""What is it? He's moving! He's walking! It's a little person! It's a little man! Down there below the waterfall!""",12,"Look over there!""",3,"['VERB', 'ADV', 'PUNCT']",56
1386,627,"Suddenly, the air was filled with screams of excitement. The screams came from Veruca Salt. She was point-ing frantically to the other side of the river. ""Look! Look over there!"" she screamed. ""What is it? He's moving! He's walking! It's a little person! It's a little man! Down there below the waterfall!""",12,she screamed.,2,"['PRON', 'VERB', 'PUNCT']",56
1387,627,"Suddenly, the air was filled with screams of excitement. The screams came from Veruca Salt. She was point-ing frantically to the other side of the river. ""Look! Look over there!"" she screamed. ""What is it? He's moving! He's walking! It's a little person! It's a little man! Down there below the waterfall!""",12,"""What is it?",3,"['PUNCT', 'PRON', 'AUX']",56
1388,627,"Suddenly, the air was filled with screams of excitement. The screams came from Veruca Salt. She was point-ing frantically to the other side of the river. ""Look! Look over there!"" she screamed. ""What is it? He's moving! He's walking! It's a little person! It's a little man! Down there below the waterfall!""",12,He is moving!,3,"['PRON', 'AUX', 'VERB', 'PUNCT']",56
1389,627,"Suddenly, the air was filled with screams of excitement. The screams came from Veruca Salt. She was point-ing frantically to the other side of the river. ""Look! Look over there!"" she screamed. ""What is it? He's moving! He's walking! It's a little person! It's a little man! Down there below the waterfall!""",12,He is walking!,3,"['PRON', 'AUX', 'VERB', 'PUNCT']",56
1390,627,"Suddenly, the air was filled with screams of excitement. The screams came from Veruca Salt. She was point-ing frantically to the other side of the river. ""Look! Look over there!"" she screamed. ""What is it? He's moving! He's walking! It's a little person! It's a little man! Down there below the waterfall!""",12,It is a little person!,5,"['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PUNCT']",56
1391,627,"Suddenly, the air was filled with screams of excitement. The screams came from Veruca Salt. She was point-ing frantically to the other side of the river. ""Look! Look over there!"" she screamed. ""What is it? He's moving! He's walking! It's a little person! It's a little man! Down there below the waterfall!""",12,It is a little man!,5,"['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PUNCT']",56
1392,627,"Suddenly, the air was filled with screams of excitement. The screams came from Veruca Salt. She was point-ing frantically to the other side of the river. ""Look! Look over there!"" she screamed. ""What is it? He's moving! He's walking! It's a little person! It's a little man! Down there below the waterfall!""",12,"Down there below the waterfall!""",5,"['ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']",56
1393,628,Everybody stopped picking buttercups and stared across the river.,1,Everybody stopped picking buttercups and stared across the river.,9,"['PRON', 'VERB', 'NOUN', 'CCONJ', 'ADP', 'DET', 'PUNCT']",9
1394,629,"""She's right, Grandpa!"" cried Charlie. ""It is a little man! Can you see him?""",3,"""She is right, Grandpa!"" cried Charlie.",6,"['PUNCT', 'PRON', 'AUX', 'ADJ', 'PROPN', 'VERB']",15
1395,629,"""She's right, Grandpa!"" cried Charlie. ""It is a little man! Can you see him?""",3,"""It is a little man!",5,"['PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN']",15
1396,629,"""She's right, Grandpa!"" cried Charlie. ""It is a little man! Can you see him?""",3,"Can you see him?""",4,"['AUX', 'PRON', 'VERB', 'PUNCT']",15
1397,630,"""I see him, Charlie!"" said Grandpa Joe excitedly. And now everybody started shouting at once. ""There's two of them!""",3,"""I see him, Charlie!"" said Grandpa Joe excitedly.",8,"['PUNCT', 'PRON', 'VERB', 'PROPN', 'ADV']",20
1398,630,"""I see him, Charlie!"" said Grandpa Joe excitedly. And now everybody started shouting at once. ""There's two of them!""",3,And now everybody started shouting at once.,7,"['CCONJ', 'ADV', 'PRON', 'VERB', 'ADP', 'PUNCT']",20
1399,630,"""I see him, Charlie!"" said Grandpa Joe excitedly. And now everybody started shouting at once. ""There's two of them!""",3,"""There is two of them!""",5,"['PUNCT', 'PRON', 'VERB', 'NUM', 'ADP']",20
1400,631,"""My gosh, so there is!""",1,"""My gosh, so there is!""",5,"['PUNCT', 'PRON', 'INTJ', 'CCONJ', 'VERB']",5
1401,632,"""There's more than two! There's one, two, three, four, five!""",2,"""There is more than two!",5,"['PUNCT', 'PRON', 'VERB', 'ADJ', 'ADP', 'NUM']",12
1402,632,"""There's more than two! There's one, two, three, four, five!""",2,"There is one, two, three, four, five!""",7,"['PRON', 'VERB', 'NUM', 'PUNCT']",12
1403,633,"""What are they doing?""",1,"""What are they doing?""",4,"['PUNCT', 'PRON', 'AUX', 'VERB']",4
1404,634,"""Where do they come from?""",1,"""Where do they come from?""",5,"['PUNCT', 'SCONJ', 'AUX', 'PRON', 'VERB', 'ADP']",5
1405,635,я,1,я,1,['X'],1
1406,636,я,1,я,1,['X'],1
1407,637,"""Who are they?""",1,"""Who are they?""",3,"['PUNCT', 'PRON', 'AUX']",3
1408,638,Children and parents alike rushed down to the edge of the river to get a closer look.,1,Children and parents alike rushed down to the edge of the river to get a closer look.,17,"['NOUN', 'CCONJ', 'ADV', 'VERB', 'ADP', 'DET', 'PART', 'ADJ', 'PUNCT']",17
1409,639,"""Aren't they fantastic?""",1,"""Are not they fantastic?""",4,"['PUNCT', 'AUX', 'PART', 'PRON', 'ADJ']",4
1410,640,"""No higher than my knee!""",1,"""No higher than my knee!""",5,"['PUNCT', 'ADV', 'ADJ', 'ADP', 'PRON', 'NOUN']",5
1411,641,"""Look at their funny long hair!""",1,"""Look at their funny long hair!""",6,"['PUNCT', 'VERB', 'ADP', 'PRON', 'ADJ', 'NOUN']",6
1412,642,"The tiny men-they were no larger than medium-sized dolls-had stopped what they were doing, and now they were staring back across the river at the visitors. One of them pointed towards the children, and then he whispered something to the other four, and all five of them burst into peals of laughter.",2,"The tiny men-they were no larger than medium-sized dolls-had stopped what they were doing, and now they were staring back across the river at the visitors.",26,"['DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADP', 'VERB', 'CCONJ']",52
1413,642,"The tiny men-they were no larger than medium-sized dolls-had stopped what they were doing, and now they were staring back across the river at the visitors. One of them pointed towards the children, and then he whispered something to the other four, and all five of them burst into peals of laughter.",2,"One of them pointed towards the children, and then he whispered something to the other four, and all five of them burst into peals of laughter.",26,"['NUM', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'ADJ']",52
1414,643,"""But they can't be real people,"" Charlie said.",1,"""But they cannot be real people,"" Charlie said.",8,"['PUNCT', 'CCONJ', 'PRON', 'AUX', 'PART', 'ADJ', 'NOUN', 'PROPN', 'VERB']",8
1415,644,"""Of course they're real people,"" Mr. Wonka answered. ""They're Oompa-Loompas.""",2,"""Of course they are real people,"" Mr. Wonka answered.",9,"['PUNCT', 'ADV', 'PRON', 'AUX', 'ADJ', 'NOUN', 'PROPN', 'VERB']",12
1416,644,"""Of course they're real people,"" Mr. Wonka answered. ""They're Oompa-Loompas.""",2,"""They are Oompa-Loompas.""",3,"['PUNCT', 'PRON', 'AUX', 'PROPN']",12
1417,645,я,1,я,1,['X'],1
1418,646,я,1,я,1,['X'],1
1419,647,я,1,я,1,['X'],1
1420,648,я,1,я,1,['X'],1
1421,649,я,1,я,1,['X'],1
1422,650,я,1,я,1,['X'],1
1423,651,я,1,я,1,['X'],1
1424,652,я,1,я,1,['X'],1
1425,653,я,1,я,1,['X'],1
1426,654,я,1,я,1,['X'],1
1427,655,16,1,16,1,['NUM'],1
1428,656,The Oompa-Loompas,1,The Oompa-Loompas,2,"['DET', 'PROPN', 'PUNCT']",2
1429,657,я,1,я,1,['X'],1
1430,658,"""Oompa-Loompas!"" everyone said at once. ""Oompa--Loompas!""",3,"""Oompa-Loompas!""",1,"['PUNCT', 'PROPN']",6
1431,658,"""Oompa-Loompas!"" everyone said at once. ""Oompa--Loompas!""",3,everyone said at once.,4,"['PRON', 'VERB', 'ADP', 'ADV', 'PUNCT']",6
1432,658,"""Oompa-Loompas!"" everyone said at once. ""Oompa--Loompas!""",3,"""Oompa--Loompas!""",1,"['PUNCT', 'PROPN']",6
1433,659,"""Imported direct from Loompaland,"" said Mr. Wonka proudly.",1,"""Imported direct from Loompaland,"" said Mr. Wonka proudly.",8,"['PUNCT', 'VERB', 'ADJ', 'ADP', 'PROPN', 'ADV']",8
1434,660,"""There's no such place,"" said Mrs. Salt.",1,"""There is no such place,"" said Mrs. Salt.",8,"['PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PROPN']",8
1435,661,"""Excuse me, dear lady, but . . .""",1,"""Excuse me, dear lady, but . . .""",8,"['PUNCT', 'VERB', 'PRON', 'ADJ', 'NOUN', 'CCONJ']",8
1436,662,"""Mr. Wonka,"" cried Mrs. Salt. ""I am a teacher of geog-raphy ...""",2,"""Mr. Wonka,"" cried Mrs. Salt.",5,"['PUNCT', 'PROPN', 'VERB']",12
1437,662,"""Mr. Wonka,"" cried Mrs. Salt. ""I am a teacher of geog-raphy ...""",2,"""I am a teacher of geog-raphy ...""",7,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP']",12
1438,663,"""Then you'll know all about it,"" said Mr. Wonka. ""And oh, what a terrible country it is! Nothing but thick jungles infested by the most dangerous beasts in the entire world-hornswogglers and snozzwangers and those ter-rible wicked whangdoodles. A whangdoodle would eat ten Oompa-Loompas for breakfast and come galloping back for a second helping. When I went out there, I found the little Oompa-Loompas living in tree-houses. They had to live in tree-houses to escape from the whangdoodles and the hornswogglers and the snozzwangers. And they were practically starving to death. They were living on green caterpillars, and the caterpillars tasted revolting, and the Oompa-Loompas spent every moment of their days climbing through the treetops looking for other things to mash up with the caterpillars to make them taste better-red beetles, for instance, and eucalyptus leaves, and the bark of the bong-bong tree, all of them beastly, but not quite so beastly as the caterpillars. Poor, little Oompa-Loompas! The one food that they longed for more than any other was the cacao bean. But they couldn't get it. An Oompa-Loompa was lucky if he found three or four cacao beans a year. But oh, how they craved them. They used to dream about cacao beans all night and talk about them all day. You had only to mention the word 'cacao' to an Oompa-Loompa and he would start dribbling at the mouth. The cacao bean,"" Mr. Wonka con-tinued, ""which grows on the cacao tree, happens to be the thing from which all chocolate is made. You cannot make chocolate without the cacao bean. The cacao bean is chocolate. I myself use billions of cacao beans every week in this factory. And so, my dear children, as soon as I discovered that the Oompa-Loompas were crazy for this particular food, I climbed up to their tree-house village and poked my head in through the door of the tree house belonging to the leader of the tribe. The poor little fellow, looking thin and starved, was sitting there trying to eat a bowl full of mashed-up green caterpillars without being sick. 'Look here,' I said (speaking not in English, of course, but in Oompa-Loompish), 'look here, if you and all your people will come back to my country and live in my fac-tory, you can have all the cacao beans you want! I've got mountains of them in my storehouses! You can have cacao beans for every meal! You can gorge yourselves silly on them! I'll even pay your wages in cacao beans if you wish!'",26,"""Then you will know all about it,"" said Mr. Wonka.",10,"['PUNCT', 'ADV', 'PRON', 'AUX', 'VERB', 'ADP', 'PROPN']",429
1439,663,"""Then you'll know all about it,"" said Mr. Wonka. ""And oh, what a terrible country it is! Nothing but thick jungles infested by the most dangerous beasts in the entire world-hornswogglers and snozzwangers and those ter-rible wicked whangdoodles. A whangdoodle would eat ten Oompa-Loompas for breakfast and come galloping back for a second helping. When I went out there, I found the little Oompa-Loompas living in tree-houses. They had to live in tree-houses to escape from the whangdoodles and the hornswogglers and the snozzwangers. And they were practically starving to death. They were living on green caterpillars, and the caterpillars tasted revolting, and the Oompa-Loompas spent every moment of their days climbing through the treetops looking for other things to mash up with the caterpillars to make them taste better-red beetles, for instance, and eucalyptus leaves, and the bark of the bong-bong tree, all of them beastly, but not quite so beastly as the caterpillars. Poor, little Oompa-Loompas! The one food that they longed for more than any other was the cacao bean. But they couldn't get it. An Oompa-Loompa was lucky if he found three or four cacao beans a year. But oh, how they craved them. They used to dream about cacao beans all night and talk about them all day. You had only to mention the word 'cacao' to an Oompa-Loompa and he would start dribbling at the mouth. The cacao bean,"" Mr. Wonka con-tinued, ""which grows on the cacao tree, happens to be the thing from which all chocolate is made. You cannot make chocolate without the cacao bean. The cacao bean is chocolate. I myself use billions of cacao beans every week in this factory. And so, my dear children, as soon as I discovered that the Oompa-Loompas were crazy for this particular food, I climbed up to their tree-house village and poked my head in through the door of the tree house belonging to the leader of the tribe. The poor little fellow, looking thin and starved, was sitting there trying to eat a bowl full of mashed-up green caterpillars without being sick. 'Look here,' I said (speaking not in English, of course, but in Oompa-Loompish), 'look here, if you and all your people will come back to my country and live in my fac-tory, you can have all the cacao beans you want! I've got mountains of them in my storehouses! You can have cacao beans for every meal! You can gorge yourselves silly on them! I'll even pay your wages in cacao beans if you wish!'",26,"""And oh, what a terrible country it is!",8,"['PUNCT', 'CCONJ', 'INTJ', 'PRON', 'DET', 'ADJ', 'NOUN', 'AUX']",429
1440,663,"""Then you'll know all about it,"" said Mr. Wonka. ""And oh, what a terrible country it is! Nothing but thick jungles infested by the most dangerous beasts in the entire world-hornswogglers and snozzwangers and those ter-rible wicked whangdoodles. A whangdoodle would eat ten Oompa-Loompas for breakfast and come galloping back for a second helping. When I went out there, I found the little Oompa-Loompas living in tree-houses. They had to live in tree-houses to escape from the whangdoodles and the hornswogglers and the snozzwangers. And they were practically starving to death. They were living on green caterpillars, and the caterpillars tasted revolting, and the Oompa-Loompas spent every moment of their days climbing through the treetops looking for other things to mash up with the caterpillars to make them taste better-red beetles, for instance, and eucalyptus leaves, and the bark of the bong-bong tree, all of them beastly, but not quite so beastly as the caterpillars. Poor, little Oompa-Loompas! The one food that they longed for more than any other was the cacao bean. But they couldn't get it. An Oompa-Loompa was lucky if he found three or four cacao beans a year. But oh, how they craved them. They used to dream about cacao beans all night and talk about them all day. You had only to mention the word 'cacao' to an Oompa-Loompa and he would start dribbling at the mouth. The cacao bean,"" Mr. Wonka con-tinued, ""which grows on the cacao tree, happens to be the thing from which all chocolate is made. You cannot make chocolate without the cacao bean. The cacao bean is chocolate. I myself use billions of cacao beans every week in this factory. And so, my dear children, as soon as I discovered that the Oompa-Loompas were crazy for this particular food, I climbed up to their tree-house village and poked my head in through the door of the tree house belonging to the leader of the tribe. The poor little fellow, looking thin and starved, was sitting there trying to eat a bowl full of mashed-up green caterpillars without being sick. 'Look here,' I said (speaking not in English, of course, but in Oompa-Loompish), 'look here, if you and all your people will come back to my country and live in my fac-tory, you can have all the cacao beans you want! I've got mountains of them in my storehouses! You can have cacao beans for every meal! You can gorge yourselves silly on them! I'll even pay your wages in cacao beans if you wish!'",26,Nothing but thick jungles infested by the most dangerous beasts in the entire world-hornswogglers and snozzwangers and those ter-rible wicked whangdoodles.,21,"['PRON', 'SCONJ', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'ADV', 'PUNCT', 'CCONJ']",429
1441,663,"""Then you'll know all about it,"" said Mr. Wonka. ""And oh, what a terrible country it is! Nothing but thick jungles infested by the most dangerous beasts in the entire world-hornswogglers and snozzwangers and those ter-rible wicked whangdoodles. A whangdoodle would eat ten Oompa-Loompas for breakfast and come galloping back for a second helping. When I went out there, I found the little Oompa-Loompas living in tree-houses. They had to live in tree-houses to escape from the whangdoodles and the hornswogglers and the snozzwangers. And they were practically starving to death. They were living on green caterpillars, and the caterpillars tasted revolting, and the Oompa-Loompas spent every moment of their days climbing through the treetops looking for other things to mash up with the caterpillars to make them taste better-red beetles, for instance, and eucalyptus leaves, and the bark of the bong-bong tree, all of them beastly, but not quite so beastly as the caterpillars. Poor, little Oompa-Loompas! The one food that they longed for more than any other was the cacao bean. But they couldn't get it. An Oompa-Loompa was lucky if he found three or four cacao beans a year. But oh, how they craved them. They used to dream about cacao beans all night and talk about them all day. You had only to mention the word 'cacao' to an Oompa-Loompa and he would start dribbling at the mouth. The cacao bean,"" Mr. Wonka con-tinued, ""which grows on the cacao tree, happens to be the thing from which all chocolate is made. You cannot make chocolate without the cacao bean. The cacao bean is chocolate. I myself use billions of cacao beans every week in this factory. And so, my dear children, as soon as I discovered that the Oompa-Loompas were crazy for this particular food, I climbed up to their tree-house village and poked my head in through the door of the tree house belonging to the leader of the tribe. The poor little fellow, looking thin and starved, was sitting there trying to eat a bowl full of mashed-up green caterpillars without being sick. 'Look here,' I said (speaking not in English, of course, but in Oompa-Loompish), 'look here, if you and all your people will come back to my country and live in my fac-tory, you can have all the cacao beans you want! I've got mountains of them in my storehouses! You can have cacao beans for every meal! You can gorge yourselves silly on them! I'll even pay your wages in cacao beans if you wish!'",26,A whangdoodle would eat ten Oompa-Loompas for breakfast and come galloping back for a second helping.,16,"['DET', 'NOUN', 'AUX', 'VERB', 'NUM', 'PROPN', 'PUNCT', 'ADP', 'CCONJ', 'ADV', 'ADJ']",429
1442,663,"""Then you'll know all about it,"" said Mr. Wonka. ""And oh, what a terrible country it is! Nothing but thick jungles infested by the most dangerous beasts in the entire world-hornswogglers and snozzwangers and those ter-rible wicked whangdoodles. A whangdoodle would eat ten Oompa-Loompas for breakfast and come galloping back for a second helping. When I went out there, I found the little Oompa-Loompas living in tree-houses. They had to live in tree-houses to escape from the whangdoodles and the hornswogglers and the snozzwangers. And they were practically starving to death. They were living on green caterpillars, and the caterpillars tasted revolting, and the Oompa-Loompas spent every moment of their days climbing through the treetops looking for other things to mash up with the caterpillars to make them taste better-red beetles, for instance, and eucalyptus leaves, and the bark of the bong-bong tree, all of them beastly, but not quite so beastly as the caterpillars. Poor, little Oompa-Loompas! The one food that they longed for more than any other was the cacao bean. But they couldn't get it. An Oompa-Loompa was lucky if he found three or four cacao beans a year. But oh, how they craved them. They used to dream about cacao beans all night and talk about them all day. You had only to mention the word 'cacao' to an Oompa-Loompa and he would start dribbling at the mouth. The cacao bean,"" Mr. Wonka con-tinued, ""which grows on the cacao tree, happens to be the thing from which all chocolate is made. You cannot make chocolate without the cacao bean. The cacao bean is chocolate. I myself use billions of cacao beans every week in this factory. And so, my dear children, as soon as I discovered that the Oompa-Loompas were crazy for this particular food, I climbed up to their tree-house village and poked my head in through the door of the tree house belonging to the leader of the tribe. The poor little fellow, looking thin and starved, was sitting there trying to eat a bowl full of mashed-up green caterpillars without being sick. 'Look here,' I said (speaking not in English, of course, but in Oompa-Loompish), 'look here, if you and all your people will come back to my country and live in my fac-tory, you can have all the cacao beans you want! I've got mountains of them in my storehouses! You can have cacao beans for every meal! You can gorge yourselves silly on them! I'll even pay your wages in cacao beans if you wish!'",26,"When I went out there, I found the little Oompa-Loompas living in tree-houses.",13,"['SCONJ', 'PRON', 'VERB', 'ADV', 'PUNCT', 'DET', 'ADJ', 'PROPN', 'ADP', 'NOUN']",429
1443,663,"""Then you'll know all about it,"" said Mr. Wonka. ""And oh, what a terrible country it is! Nothing but thick jungles infested by the most dangerous beasts in the entire world-hornswogglers and snozzwangers and those ter-rible wicked whangdoodles. A whangdoodle would eat ten Oompa-Loompas for breakfast and come galloping back for a second helping. When I went out there, I found the little Oompa-Loompas living in tree-houses. They had to live in tree-houses to escape from the whangdoodles and the hornswogglers and the snozzwangers. And they were practically starving to death. They were living on green caterpillars, and the caterpillars tasted revolting, and the Oompa-Loompas spent every moment of their days climbing through the treetops looking for other things to mash up with the caterpillars to make them taste better-red beetles, for instance, and eucalyptus leaves, and the bark of the bong-bong tree, all of them beastly, but not quite so beastly as the caterpillars. Poor, little Oompa-Loompas! The one food that they longed for more than any other was the cacao bean. But they couldn't get it. An Oompa-Loompa was lucky if he found three or four cacao beans a year. But oh, how they craved them. They used to dream about cacao beans all night and talk about them all day. You had only to mention the word 'cacao' to an Oompa-Loompa and he would start dribbling at the mouth. The cacao bean,"" Mr. Wonka con-tinued, ""which grows on the cacao tree, happens to be the thing from which all chocolate is made. You cannot make chocolate without the cacao bean. The cacao bean is chocolate. I myself use billions of cacao beans every week in this factory. And so, my dear children, as soon as I discovered that the Oompa-Loompas were crazy for this particular food, I climbed up to their tree-house village and poked my head in through the door of the tree house belonging to the leader of the tribe. The poor little fellow, looking thin and starved, was sitting there trying to eat a bowl full of mashed-up green caterpillars without being sick. 'Look here,' I said (speaking not in English, of course, but in Oompa-Loompish), 'look here, if you and all your people will come back to my country and live in my fac-tory, you can have all the cacao beans you want! I've got mountains of them in my storehouses! You can have cacao beans for every meal! You can gorge yourselves silly on them! I'll even pay your wages in cacao beans if you wish!'",26,They had to live in tree-houses to escape from the whangdoodles and the hornswogglers and the snozzwangers.,17,"['PRON', 'VERB', 'PART', 'ADP', 'NOUN', 'PUNCT', 'DET', 'CCONJ']",429
1444,663,"""Then you'll know all about it,"" said Mr. Wonka. ""And oh, what a terrible country it is! Nothing but thick jungles infested by the most dangerous beasts in the entire world-hornswogglers and snozzwangers and those ter-rible wicked whangdoodles. A whangdoodle would eat ten Oompa-Loompas for breakfast and come galloping back for a second helping. When I went out there, I found the little Oompa-Loompas living in tree-houses. They had to live in tree-houses to escape from the whangdoodles and the hornswogglers and the snozzwangers. And they were practically starving to death. They were living on green caterpillars, and the caterpillars tasted revolting, and the Oompa-Loompas spent every moment of their days climbing through the treetops looking for other things to mash up with the caterpillars to make them taste better-red beetles, for instance, and eucalyptus leaves, and the bark of the bong-bong tree, all of them beastly, but not quite so beastly as the caterpillars. Poor, little Oompa-Loompas! The one food that they longed for more than any other was the cacao bean. But they couldn't get it. An Oompa-Loompa was lucky if he found three or four cacao beans a year. But oh, how they craved them. They used to dream about cacao beans all night and talk about them all day. You had only to mention the word 'cacao' to an Oompa-Loompa and he would start dribbling at the mouth. The cacao bean,"" Mr. Wonka con-tinued, ""which grows on the cacao tree, happens to be the thing from which all chocolate is made. You cannot make chocolate without the cacao bean. The cacao bean is chocolate. I myself use billions of cacao beans every week in this factory. And so, my dear children, as soon as I discovered that the Oompa-Loompas were crazy for this particular food, I climbed up to their tree-house village and poked my head in through the door of the tree house belonging to the leader of the tribe. The poor little fellow, looking thin and starved, was sitting there trying to eat a bowl full of mashed-up green caterpillars without being sick. 'Look here,' I said (speaking not in English, of course, but in Oompa-Loompish), 'look here, if you and all your people will come back to my country and live in my fac-tory, you can have all the cacao beans you want! I've got mountains of them in my storehouses! You can have cacao beans for every meal! You can gorge yourselves silly on them! I'll even pay your wages in cacao beans if you wish!'",26,And they were practically starving to death.,7,"['CCONJ', 'PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'NOUN', 'PUNCT']",429
1445,663,"""Then you'll know all about it,"" said Mr. Wonka. ""And oh, what a terrible country it is! Nothing but thick jungles infested by the most dangerous beasts in the entire world-hornswogglers and snozzwangers and those ter-rible wicked whangdoodles. A whangdoodle would eat ten Oompa-Loompas for breakfast and come galloping back for a second helping. When I went out there, I found the little Oompa-Loompas living in tree-houses. They had to live in tree-houses to escape from the whangdoodles and the hornswogglers and the snozzwangers. And they were practically starving to death. They were living on green caterpillars, and the caterpillars tasted revolting, and the Oompa-Loompas spent every moment of their days climbing through the treetops looking for other things to mash up with the caterpillars to make them taste better-red beetles, for instance, and eucalyptus leaves, and the bark of the bong-bong tree, all of them beastly, but not quite so beastly as the caterpillars. Poor, little Oompa-Loompas! The one food that they longed for more than any other was the cacao bean. But they couldn't get it. An Oompa-Loompa was lucky if he found three or four cacao beans a year. But oh, how they craved them. They used to dream about cacao beans all night and talk about them all day. You had only to mention the word 'cacao' to an Oompa-Loompa and he would start dribbling at the mouth. The cacao bean,"" Mr. Wonka con-tinued, ""which grows on the cacao tree, happens to be the thing from which all chocolate is made. You cannot make chocolate without the cacao bean. The cacao bean is chocolate. I myself use billions of cacao beans every week in this factory. And so, my dear children, as soon as I discovered that the Oompa-Loompas were crazy for this particular food, I climbed up to their tree-house village and poked my head in through the door of the tree house belonging to the leader of the tribe. The poor little fellow, looking thin and starved, was sitting there trying to eat a bowl full of mashed-up green caterpillars without being sick. 'Look here,' I said (speaking not in English, of course, but in Oompa-Loompish), 'look here, if you and all your people will come back to my country and live in my fac-tory, you can have all the cacao beans you want! I've got mountains of them in my storehouses! You can have cacao beans for every meal! You can gorge yourselves silly on them! I'll even pay your wages in cacao beans if you wish!'",26,"They were living on green caterpillars, and the caterpillars tasted revolting, and the Oompa-Loompas spent every moment of their days climbing through the treetops looking for other things to mash up with the caterpillars to make them taste better-red beetles, for instance, and eucalyptus leaves, and the bark of the bong-bong tree, all of them beastly, but not quite so beastly as the caterpillars.",64,"['PRON', 'AUX', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'PROPN', 'PART', 'ADV']",429
1446,663,"""Then you'll know all about it,"" said Mr. Wonka. ""And oh, what a terrible country it is! Nothing but thick jungles infested by the most dangerous beasts in the entire world-hornswogglers and snozzwangers and those ter-rible wicked whangdoodles. A whangdoodle would eat ten Oompa-Loompas for breakfast and come galloping back for a second helping. When I went out there, I found the little Oompa-Loompas living in tree-houses. They had to live in tree-houses to escape from the whangdoodles and the hornswogglers and the snozzwangers. And they were practically starving to death. They were living on green caterpillars, and the caterpillars tasted revolting, and the Oompa-Loompas spent every moment of their days climbing through the treetops looking for other things to mash up with the caterpillars to make them taste better-red beetles, for instance, and eucalyptus leaves, and the bark of the bong-bong tree, all of them beastly, but not quite so beastly as the caterpillars. Poor, little Oompa-Loompas! The one food that they longed for more than any other was the cacao bean. But they couldn't get it. An Oompa-Loompa was lucky if he found three or four cacao beans a year. But oh, how they craved them. They used to dream about cacao beans all night and talk about them all day. You had only to mention the word 'cacao' to an Oompa-Loompa and he would start dribbling at the mouth. The cacao bean,"" Mr. Wonka con-tinued, ""which grows on the cacao tree, happens to be the thing from which all chocolate is made. You cannot make chocolate without the cacao bean. The cacao bean is chocolate. I myself use billions of cacao beans every week in this factory. And so, my dear children, as soon as I discovered that the Oompa-Loompas were crazy for this particular food, I climbed up to their tree-house village and poked my head in through the door of the tree house belonging to the leader of the tribe. The poor little fellow, looking thin and starved, was sitting there trying to eat a bowl full of mashed-up green caterpillars without being sick. 'Look here,' I said (speaking not in English, of course, but in Oompa-Loompish), 'look here, if you and all your people will come back to my country and live in my fac-tory, you can have all the cacao beans you want! I've got mountains of them in my storehouses! You can have cacao beans for every meal! You can gorge yourselves silly on them! I'll even pay your wages in cacao beans if you wish!'",26,"Poor, little Oompa-Loompas!",3,"['ADJ', 'PUNCT', 'PROPN']",429
