,index,block,block_length,line,line_length,part_of_word,block_words
1793,691,"All the town was drifting toward the graveyard. Tom's heartbreak vanished and he joined the procession, not because he would not a thousand times rather go anywhere else, but because an awful, unaccountable fascination drew him on. Arrived at the dreadful place, he wormed his small body through the crowd and saw the dismal spectacle. It seemed to him an age since he was there before. Somebody pinched his arm. He turned, and his eyes met Huckleberry's. Then both looked elsewhere at once, and wondered if anybody had noticed anything in their mutual glance. But everybody was talking, and intent upon the grisly spectacle before them.",8,"Arrived at the dreadful place, he wormed his small body through the crowd and saw the dismal spectacle.",18,"['VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'CCONJ']",106
1794,691,"All the town was drifting toward the graveyard. Tom's heartbreak vanished and he joined the procession, not because he would not a thousand times rather go anywhere else, but because an awful, unaccountable fascination drew him on. Arrived at the dreadful place, he wormed his small body through the crowd and saw the dismal spectacle. It seemed to him an age since he was there before. Somebody pinched his arm. He turned, and his eyes met Huckleberry's. Then both looked elsewhere at once, and wondered if anybody had noticed anything in their mutual glance. But everybody was talking, and intent upon the grisly spectacle before them.",8,It seemed to him an age since he was there before.,11,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'SCONJ', 'AUX', 'ADV', 'PUNCT']",106
1795,691,"All the town was drifting toward the graveyard. Tom's heartbreak vanished and he joined the procession, not because he would not a thousand times rather go anywhere else, but because an awful, unaccountable fascination drew him on. Arrived at the dreadful place, he wormed his small body through the crowd and saw the dismal spectacle. It seemed to him an age since he was there before. Somebody pinched his arm. He turned, and his eyes met Huckleberry's. Then both looked elsewhere at once, and wondered if anybody had noticed anything in their mutual glance. But everybody was talking, and intent upon the grisly spectacle before them.",8,Somebody pinched his arm.,4,"['PRON', 'VERB', 'NOUN', 'PUNCT']",106
1796,691,"All the town was drifting toward the graveyard. Tom's heartbreak vanished and he joined the procession, not because he would not a thousand times rather go anywhere else, but because an awful, unaccountable fascination drew him on. Arrived at the dreadful place, he wormed his small body through the crowd and saw the dismal spectacle. It seemed to him an age since he was there before. Somebody pinched his arm. He turned, and his eyes met Huckleberry's. Then both looked elsewhere at once, and wondered if anybody had noticed anything in their mutual glance. But everybody was talking, and intent upon the grisly spectacle before them.",8,"He turned, and his eyes met Huckleberry's.",7,"['PRON', 'VERB', 'PUNCT', 'CCONJ', 'NOUN', 'PROPN', 'PART']",106
1797,691,"All the town was drifting toward the graveyard. Tom's heartbreak vanished and he joined the procession, not because he would not a thousand times rather go anywhere else, but because an awful, unaccountable fascination drew him on. Arrived at the dreadful place, he wormed his small body through the crowd and saw the dismal spectacle. It seemed to him an age since he was there before. Somebody pinched his arm. He turned, and his eyes met Huckleberry's. Then both looked elsewhere at once, and wondered if anybody had noticed anything in their mutual glance. But everybody was talking, and intent upon the grisly spectacle before them.",8,"Then both looked elsewhere at once, and wondered if anybody had noticed anything in their mutual glance.",17,"['ADV', 'PRON', 'VERB', 'ADP', 'PUNCT', 'CCONJ', 'SCONJ', 'AUX', 'ADJ', 'NOUN']",106
1798,691,"All the town was drifting toward the graveyard. Tom's heartbreak vanished and he joined the procession, not because he would not a thousand times rather go anywhere else, but because an awful, unaccountable fascination drew him on. Arrived at the dreadful place, he wormed his small body through the crowd and saw the dismal spectacle. It seemed to him an age since he was there before. Somebody pinched his arm. He turned, and his eyes met Huckleberry's. Then both looked elsewhere at once, and wondered if anybody had noticed anything in their mutual glance. But everybody was talking, and intent upon the grisly spectacle before them.",8,"But everybody was talking, and intent upon the grisly spectacle before them.",12,"['CCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT', 'SCONJ', 'DET', 'ADJ', 'NOUN', 'ADP']",106
1799,692,"""Poor fellow!"" ""Poor young fellow!"" ""This ought to be a lesson to grave robbers!"" ""Muff Potter'll hang for this if they catch him!"" This was the drift of remark; and the minister said, ""It was a judgment; His hand is here.""",5,"""Poor fellow!""",2,"['PUNCT', 'ADJ', 'NOUN']",41
1800,692,"""Poor fellow!"" ""Poor young fellow!"" ""This ought to be a lesson to grave robbers!"" ""Muff Potter'll hang for this if they catch him!"" This was the drift of remark; and the minister said, ""It was a judgment; His hand is here.""",5,"""Poor young fellow!""",3,"['PUNCT', 'ADJ', 'NOUN']",41
1801,692,"""Poor fellow!"" ""Poor young fellow!"" ""This ought to be a lesson to grave robbers!"" ""Muff Potter'll hang for this if they catch him!"" This was the drift of remark; and the minister said, ""It was a judgment; His hand is here.""",5,"""This ought to be a lesson to grave robbers!""",9,"['PUNCT', 'PRON', 'AUX', 'PART', 'DET', 'NOUN', 'ADP', 'VERB']",41
1802,692,"""Poor fellow!"" ""Poor young fellow!"" ""This ought to be a lesson to grave robbers!"" ""Muff Potter'll hang for this if they catch him!"" This was the drift of remark; and the minister said, ""It was a judgment; His hand is here.""",5,"""Muff Potter'll hang for this if they catch him!""",9,"['PUNCT', 'PROPN', 'VERB', 'ADP', 'PRON', 'SCONJ']",41
1803,692,"""Poor fellow!"" ""Poor young fellow!"" ""This ought to be a lesson to grave robbers!"" ""Muff Potter'll hang for this if they catch him!"" This was the drift of remark; and the minister said, ""It was a judgment; His hand is here.""",5,"This was the drift of remark; and the minister said, ""It was a judgment; His hand is here.""",18,"['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PUNCT', 'CCONJ', 'VERB', 'ADV']",41
1804,693,"Now Tom shivered from head to heel; for his eye fell upon the stolid face of Injun Joe. At this moment the crowd began to sway and struggle, and voices shouted, ""It's him! it's him! he's coming himself!""",4,Now Tom shivered from head to heel; for his eye fell upon the stolid face of Injun Joe.,18,"['ADV', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'SCONJ', 'DET', 'ADJ']",41
1805,693,"Now Tom shivered from head to heel; for his eye fell upon the stolid face of Injun Joe. At this moment the crowd began to sway and struggle, and voices shouted, ""It's him! it's him! he's coming himself!""",4,"At this moment the crowd began to sway and struggle, and voices shouted, ""It is him!",16,"['ADP', 'DET', 'NOUN', 'VERB', 'PART', 'CCONJ', 'PUNCT', 'PRON', 'AUX']",41
1806,693,"Now Tom shivered from head to heel; for his eye fell upon the stolid face of Injun Joe. At this moment the crowd began to sway and struggle, and voices shouted, ""It's him! it's him! he's coming himself!""",4,it is him!,3,"['PRON', 'AUX', 'PUNCT']",41
1807,693,"Now Tom shivered from head to heel; for his eye fell upon the stolid face of Injun Joe. At this moment the crowd began to sway and struggle, and voices shouted, ""It's him! it's him! he's coming himself!""",4,"he is coming himself!""",4,"['PRON', 'AUX', 'VERB', 'PUNCT']",41
1808,694,"""Who? Who?"" from twenty voices.",2,"""Who?",1,"['PUNCT', 'PRON']",5
1809,694,"""Who? Who?"" from twenty voices.",2,"Who?"" from twenty voices.",4,"['PRON', 'PUNCT', 'ADP', 'NUM', 'NOUN']",5
1810,695,"""Muff Potter!""",1,"""Muff Potter!""",2,"['PUNCT', 'PROPN']",2
1811,696,"""Hallo, he's stopped!-Look out, he's turning! Don't let him get away!""",2,"""Hallo, he is stopped!-Look out, he is turning!",8,"['PUNCT', 'PROPN', 'PRON', 'AUX', 'ADV', 'VERB']",14
1812,696,"""Hallo, he's stopped!-Look out, he's turning! Don't let him get away!""",2,"Do not let him get away!""",6,"['AUX', 'PART', 'VERB', 'PRON', 'ADV', 'PUNCT']",14
1813,697,People in the branches of the trees over Tom's head said he wasn't trying to get away-he only looked doubtful and perplexed.,1,People in the branches of the trees over Tom's head said he was not trying to get away-he only looked doubtful and perplexed.,23,"['NOUN', 'ADP', 'DET', 'PROPN', 'PART', 'VERB', 'PRON', 'AUX', 'ADV', 'PUNCT', 'ADJ', 'CCONJ']",23
1814,698,"""Infernal impudence!"" said a bystander; ""wanted to come and take a quiet look at his work, I reckon-didn't expect any company.""",1,"""Infernal impudence!"" said a bystander; ""wanted to come and take a quiet look at his work, I reckon-did not expect any company.""",22,"['PUNCT', 'ADJ', 'NOUN', 'VERB', 'DET', 'PART', 'CCONJ', 'ADP', 'PRON', 'AUX']",22
1815,699,"The crowd fell apart, now, and the Sheriff came through, ostentatiously leading Potter by the arm. The poor fellow's face was haggard, and his eyes showed the fear that was upon him. When he stood before the murdered man, he shook as with a palsy, and he put his face in his hands and burst into tears.",3,"The crowd fell apart, now, and the Sheriff came through, ostentatiously leading Potter by the arm.",16,"['DET', 'NOUN', 'VERB', 'ADV', 'PUNCT', 'CCONJ', 'PROPN', 'ADP']",57
1816,699,"The crowd fell apart, now, and the Sheriff came through, ostentatiously leading Potter by the arm. The poor fellow's face was haggard, and his eyes showed the fear that was upon him. When he stood before the murdered man, he shook as with a palsy, and he put his face in his hands and burst into tears.",3,"The poor fellow's face was haggard, and his eyes showed the fear that was upon him.",16,"['DET', 'ADJ', 'NOUN', 'PART', 'AUX', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'SCONJ']",57
1817,699,"The crowd fell apart, now, and the Sheriff came through, ostentatiously leading Potter by the arm. The poor fellow's face was haggard, and his eyes showed the fear that was upon him. When he stood before the murdered man, he shook as with a palsy, and he put his face in his hands and burst into tears.",3,"When he stood before the murdered man, he shook as with a palsy, and he put his face in his hands and burst into tears.",25,"['SCONJ', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'CCONJ']",57
1818,700,"""I didn't do it, friends,"" he sobbed; ""'pon my word and honor I never done it.""",1,"""I did not do it, friends,"" he sobbed; ""'pon my word and honor I never done it.""",17,"['PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'NOUN', 'CCONJ', 'ADV']",17
1819,701,"""Who's accused you?"" shouted a voice.",1,"""Who is accused you?"" shouted a voice.",7,"['PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN']",7
1820,702,"This shot seemed to carry home. Potter lifted his face and looked around him with a pathetic hopelessness in his eyes. He saw Injun Joe, and exclaimed:",3,This shot seemed to carry home.,6,"['DET', 'NOUN', 'VERB', 'PART', 'PUNCT']",27
1821,702,"This shot seemed to carry home. Potter lifted his face and looked around him with a pathetic hopelessness in his eyes. He saw Injun Joe, and exclaimed:",3,Potter lifted his face and looked around him with a pathetic hopelessness in his eyes.,15,"['NOUN', 'VERB', 'PRON', 'CCONJ', 'ADP', 'DET', 'ADJ', 'PUNCT']",27
1822,702,"This shot seemed to carry home. Potter lifted his face and looked around him with a pathetic hopelessness in his eyes. He saw Injun Joe, and exclaimed:",3,"He saw Injun Joe, and exclaimed:",6,"['PRON', 'VERB', 'PROPN', 'PUNCT', 'CCONJ']",27
1823,703,"""Oh, Injun Joe, you promised me you'd never-""",1,"""Oh, Injun Joe, you promised me you would never-""",9,"['PUNCT', 'INTJ', 'PROPN', 'PRON', 'VERB', 'AUX']",9
1824,704,"""Is that your knife?"" and it was thrust before him by the Sheriff",2,"""Is that your knife?""",4,"['PUNCT', 'AUX', 'PRON', 'NOUN']",13
1825,704,"""Is that your knife?"" and it was thrust before him by the Sheriff",2,and it was thrust before him by the Sheriff,9,"['CCONJ', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'PROPN']",13
1826,705,Potter would have fallen if they had not caught him and eased him to the ground. Then he said:,2,Potter would have fallen if they had not caught him and eased him to the ground.,16,"['NOUN', 'AUX', 'VERB', 'SCONJ', 'PRON', 'PART', 'CCONJ', 'ADP', 'DET', 'PUNCT']",19
1827,705,Potter would have fallen if they had not caught him and eased him to the ground. Then he said:,2,Then he said:,3,"['ADV', 'PRON', 'VERB', 'PUNCT']",19
1828,706,"""Something told me 't if I didn't come back and get-"" He shuddered; then waved his nerveless hand with a vanquished gesture and said, ""Tell 'em, Joe, tell 'em-it ain't any use any more.""",1,"""Something told me 't if I did not come back and get-"" He shuddered; then waved his nerveless hand with a vanquished gesture and said, ""Tell them, Joe, tell them-it are not any use any more.""",36,"['PUNCT', 'PRON', 'VERB', 'NOUN', 'SCONJ', 'AUX', 'PART', 'ADV', 'CCONJ', 'ADP', 'DET', 'ADJ', 'PROPN']",36
1829,707,"Then Huckleberry and Tom stood dumb and staring, and heard the stonyhearted liar reel off his serene statement, they expecting every moment that the clear sky would deliver God's lightnings upon his head, and wondering to see how long the stroke was delayed. And when he had finished and still stood alive and whole, their wavering impulse to break their oath and save the poor betrayed prisoner's life faded and vanished away, for plainly this miscreant had sold himself to Satan and it would be fatal to meddle with the property of such a power as that.",2,"Then Huckleberry and Tom stood dumb and staring, and heard the stonyhearted liar reel off his serene statement, they expecting every moment that the clear sky would deliver God's lightnings upon his head, and wondering to see how long the stroke was delayed.",43,"['ADV', 'PROPN', 'CCONJ', 'VERB', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'ADP', 'PRON', 'SCONJ', 'AUX', 'PART']",97
1830,707,"Then Huckleberry and Tom stood dumb and staring, and heard the stonyhearted liar reel off his serene statement, they expecting every moment that the clear sky would deliver God's lightnings upon his head, and wondering to see how long the stroke was delayed. And when he had finished and still stood alive and whole, their wavering impulse to break their oath and save the poor betrayed prisoner's life faded and vanished away, for plainly this miscreant had sold himself to Satan and it would be fatal to meddle with the property of such a power as that.",2,"And when he had finished and still stood alive and whole, their wavering impulse to break their oath and save the poor betrayed prisoner's life faded and vanished away, for plainly this miscreant had sold himself to Satan and it would be fatal to meddle with the property of such a power as that.",54,"['CCONJ', 'SCONJ', 'PRON', 'AUX', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'NOUN', 'PART', 'DET', 'ADP', 'PROPN']",97
1831,708,"""Why didn't you leave? What did you want to come here for?"" somebody said.",3,"""Why did not you leave?",5,"['PUNCT', 'SCONJ', 'AUX', 'PART', 'PRON', 'VERB']",15
1832,708,"""Why didn't you leave? What did you want to come here for?"" somebody said.",3,"What did you want to come here for?""",8,"['PRON', 'AUX', 'VERB', 'PART', 'ADV', 'ADP', 'PUNCT']",15
1833,708,"""Why didn't you leave? What did you want to come here for?"" somebody said.",3,somebody said.,2,"['PRON', 'VERB', 'PUNCT']",15
1834,709,"""I couldn't help it-I couldn't help it,"" Potter moaned. ""I wanted to run away, but I couldn't seem to come anywhere but here."" And he fell to sobbing again.",3,"""I could not help it-I could not help it,"" Potter moaned.",11,"['PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'NOUN']",32
1835,709,"""I couldn't help it-I couldn't help it,"" Potter moaned. ""I wanted to run away, but I couldn't seem to come anywhere but here."" And he fell to sobbing again.",3,"""I wanted to run away, but I could not seem to come anywhere but here.""",15,"['PUNCT', 'PRON', 'VERB', 'PART', 'ADV', 'CCONJ', 'AUX']",32
1836,709,"""I couldn't help it-I couldn't help it,"" Potter moaned. ""I wanted to run away, but I couldn't seem to come anywhere but here."" And he fell to sobbing again.",3,And he fell to sobbing again.,6,"['CCONJ', 'PRON', 'VERB', 'ADP', 'ADV', 'PUNCT']",32
1837,710,"Injun Joe repeated his statement, just as calmly, a few minutes afterward on the inquest, under oath; and the boys, seeing that the lightnings were still withheld, were confirmed in their belief that Joe had sold himself to the devil. He was now become, to them, the most balefully interesting object they had ever looked upon, and they could not take their fascinated eyes from his face.",2,"Injun Joe repeated his statement, just as calmly, a few minutes afterward on the inquest, under oath; and the boys, seeing that the lightnings were still withheld, were confirmed in their belief that Joe had sold himself to the devil.",40,"['PROPN', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'DET', 'ADJ', 'CCONJ', 'SCONJ', 'AUX']",67
1838,710,"Injun Joe repeated his statement, just as calmly, a few minutes afterward on the inquest, under oath; and the boys, seeing that the lightnings were still withheld, were confirmed in their belief that Joe had sold himself to the devil. He was now become, to them, the most balefully interesting object they had ever looked upon, and they could not take their fascinated eyes from his face.",2,"He was now become, to them, the most balefully interesting object they had ever looked upon, and they could not take their fascinated eyes from his face.",27,"['PRON', 'AUX', 'ADV', 'VERB', 'PUNCT', 'ADP', 'DET', 'ADJ', 'NOUN', 'SCONJ', 'CCONJ', 'PART']",67
1839,711,"They inwardly resolved to watch him, nights, when opportunity should offer, in the hope of getting a glimpse of his dread master.",1,"They inwardly resolved to watch him, nights, when opportunity should offer, in the hope of getting a glimpse of his dread master.",22,"['PRON', 'ADV', 'VERB', 'PART', 'PUNCT', 'NOUN', 'SCONJ', 'AUX', 'ADP', 'DET']",22
1840,712,"Injun Joe helped to raise the body of the murdered man and put it in a wagon for removal; and it was whispered through the shuddering crowd that the wound bled a little!1 The boys thought that this happy circumstance would turn suspicion in the right direction; but they were disappointed, for more than one villager remarked:",2,Injun Joe helped to raise the body of the murdered man and put it in a wagon for removal; and it was whispered through the shuddering crowd that the wound bled a little!1,33,"['PROPN', 'VERB', 'PART', 'DET', 'NOUN', 'ADP', 'CCONJ', 'PRON', 'PUNCT', 'AUX', 'SCONJ']",57
1841,712,"Injun Joe helped to raise the body of the murdered man and put it in a wagon for removal; and it was whispered through the shuddering crowd that the wound bled a little!1 The boys thought that this happy circumstance would turn suspicion in the right direction; but they were disappointed, for more than one villager remarked:",2,"The boys thought that this happy circumstance would turn suspicion in the right direction; but they were disappointed, for more than one villager remarked:",24,"['DET', 'NOUN', 'VERB', 'SCONJ', 'ADJ', 'AUX', 'ADP', 'PUNCT', 'CCONJ', 'PRON', 'NUM']",57
1842,713,"""It was within three feet of Muff Potter when it done it.""",1,"""It was within three feet of Muff Potter when it done it.""",12,"['PUNCT', 'PRON', 'AUX', 'ADP', 'NUM', 'NOUN', 'PROPN', 'SCONJ', 'VERB']",12
1843,714,Tom's fearful secret and gnawing conscience disturbed his sleep for as much as a week after this; and at breakfast one morning Sid said:,1,Tom's fearful secret and gnawing conscience disturbed his sleep for as much as a week after this; and at breakfast one morning Sid said:,24,"['PROPN', 'PART', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'ADP', 'ADV', 'DET', 'PUNCT', 'NUM']",24
1844,715,"""Tom, you pitch around and talk in your sleep so much that you keep me awake half the time.""",1,"""Tom, you pitch around and talk in your sleep so much that you keep me awake half the time.""",19,"['PUNCT', 'PROPN', 'PRON', 'VERB', 'ADV', 'CCONJ', 'ADP', 'NOUN', 'SCONJ', 'ADJ', 'DET']",19
1845,716,Tom blanched and dropped his eyes.,1,Tom blanched and dropped his eyes.,6,"['PROPN', 'VERB', 'CCONJ', 'PRON', 'NOUN', 'PUNCT']",6
1846,717,"""It's a bad sign,"" said Aunt Polly, gravely. ""What you got on your mind, Tom?""",2,"""It is a bad sign,"" said Aunt Polly, gravely.",9,"['PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'ADV']",16
1847,717,"""It's a bad sign,"" said Aunt Polly, gravely. ""What you got on your mind, Tom?""",2,"""What you got on your mind, Tom?""",7,"['PUNCT', 'PRON', 'VERB', 'ADP', 'NOUN', 'PROPN']",16
1848,718,"""Nothing. Nothing 't I know of."" But the boy's hand shook so that he spilled his coffee.",4,"""Nothing.",1,"['PUNCT', 'PRON']",17
1849,718,"""Nothing. Nothing 't I know of."" But the boy's hand shook so that he spilled his coffee.",4,Nothing 't,2,"['PRON', 'NOUN']",17
1850,718,"""Nothing. Nothing 't I know of."" But the boy's hand shook so that he spilled his coffee.",4,"I know of.""",3,"['PRON', 'VERB', 'ADP', 'PUNCT']",17
1851,718,"""Nothing. Nothing 't I know of."" But the boy's hand shook so that he spilled his coffee.",4,But the boy's hand shook so that he spilled his coffee.,11,"['CCONJ', 'DET', 'NOUN', 'PART', 'VERB', 'SCONJ', 'PRON', 'PUNCT']",17
1852,719,"""And you do talk such stuff,"" Sid said. ""Last night you said 'it's blood, it's blood, that's what it is!' You said that over and over. And you said, 'Don't torment me so-I'll tell!' Tell what? What is it you'll tell?""",6,"""And you do talk such stuff,"" Sid said.",8,"['PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'ADJ', 'NOUN', 'PROPN']",47
1853,719,"""And you do talk such stuff,"" Sid said. ""Last night you said 'it's blood, it's blood, that's what it is!' You said that over and over. And you said, 'Don't torment me so-I'll tell!' Tell what? What is it you'll tell?""",6,"""Last night you said 'it is blood, it is blood, that is what it is!'",15,"['PUNCT', 'ADJ', 'NOUN', 'PRON', 'VERB', 'AUX']",47
1854,719,"""And you do talk such stuff,"" Sid said. ""Last night you said 'it's blood, it's blood, that's what it is!' You said that over and over. And you said, 'Don't torment me so-I'll tell!' Tell what? What is it you'll tell?""",6,You said that over and over.,6,"['PRON', 'VERB', 'SCONJ', 'ADP', 'CCONJ', 'ADV', 'PUNCT']",47
1855,719,"""And you do talk such stuff,"" Sid said. ""Last night you said 'it's blood, it's blood, that's what it is!' You said that over and over. And you said, 'Don't torment me so-I'll tell!' Tell what? What is it you'll tell?""",6,"And you said, 'Do not torment me so-I will tell!'",10,"['CCONJ', 'PRON', 'VERB', 'PUNCT', 'AUX', 'PART', 'ADV']",47
1856,719,"""And you do talk such stuff,"" Sid said. ""Last night you said 'it's blood, it's blood, that's what it is!' You said that over and over. And you said, 'Don't torment me so-I'll tell!' Tell what? What is it you'll tell?""",6,Tell what?,2,"['VERB', 'PRON', 'PUNCT']",47
1857,719,"""And you do talk such stuff,"" Sid said. ""Last night you said 'it's blood, it's blood, that's what it is!' You said that over and over. And you said, 'Don't torment me so-I'll tell!' Tell what? What is it you'll tell?""",6,"What is it you will tell?""",6,"['PRON', 'AUX', 'VERB', 'PUNCT']",47
1858,720,"Everything was swimming before Tom. There is no telling what might have happened, now, but luckily the concern passed out of Aunt Polly's face and she came to Tom's relief without knowing it. She said:",3,Everything was swimming before Tom.,5,"['PRON', 'AUX', 'VERB', 'ADP', 'PROPN', 'PUNCT']",35
1859,720,"Everything was swimming before Tom. There is no telling what might have happened, now, but luckily the concern passed out of Aunt Polly's face and she came to Tom's relief without knowing it. She said:",3,"There is no telling what might have happened, now, but luckily the concern passed out of Aunt Polly's face and she came to Tom's relief without knowing it.",28,"['PRON', 'VERB', 'DET', 'NOUN', 'AUX', 'PUNCT', 'ADV', 'CCONJ', 'ADP', 'PROPN', 'PART']",35
1860,720,"Everything was swimming before Tom. There is no telling what might have happened, now, but luckily the concern passed out of Aunt Polly's face and she came to Tom's relief without knowing it. She said:",3,She said:,2,"['PRON', 'VERB', 'PUNCT']",35
1861,721,"""Sho! It's that dreadful murder. I dream about it most every night myself. Sometimes I dream it's me that done it.""",4,"""Sho!",1,"['PUNCT', 'PROPN']",23
1862,721,"""Sho! It's that dreadful murder. I dream about it most every night myself. Sometimes I dream it's me that done it.""",4,It is that dreadful murder.,5,"['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PUNCT']",23
1863,721,"""Sho! It's that dreadful murder. I dream about it most every night myself. Sometimes I dream it's me that done it.""",4,I dream about it most every night myself.,8,"['PRON', 'VERB', 'ADP', 'ADV', 'DET', 'NOUN', 'PUNCT']",23
1864,721,"""Sho! It's that dreadful murder. I dream about it most every night myself. Sometimes I dream it's me that done it.""",4,"Sometimes I dream it is me that done it.""",9,"['ADV', 'PRON', 'VERB', 'AUX', 'PUNCT']",23
1865,722,"Mary said she had been affected much the same way. Sid seemed satisfied. Tom got out of the presence as quick as he plausibly could, and after that he complained of toothache for a week, and tied up his jaws every night. He never knew that Sid lay nightly watching, and frequently slipped the bandage free and then leaned on his elbow listening a good while at a time, and afterward slipped the bandage back to its place again. Tom's distress of mind wore off gradually and the toothache grew irksome and was discarded. If Sid really managed to make anything out of Tom's disjointed mutterings, he kept it to himself.",6,Mary said she had been affected much the same way.,10,"['PROPN', 'VERB', 'PRON', 'AUX', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT']",111
1866,722,"Mary said she had been affected much the same way. Sid seemed satisfied. Tom got out of the presence as quick as he plausibly could, and after that he complained of toothache for a week, and tied up his jaws every night. He never knew that Sid lay nightly watching, and frequently slipped the bandage free and then leaned on his elbow listening a good while at a time, and afterward slipped the bandage back to its place again. Tom's distress of mind wore off gradually and the toothache grew irksome and was discarded. If Sid really managed to make anything out of Tom's disjointed mutterings, he kept it to himself.",6,Sid seemed satisfied.,3,"['PROPN', 'VERB', 'ADJ', 'PUNCT']",111
1867,722,"Mary said she had been affected much the same way. Sid seemed satisfied. Tom got out of the presence as quick as he plausibly could, and after that he complained of toothache for a week, and tied up his jaws every night. He never knew that Sid lay nightly watching, and frequently slipped the bandage free and then leaned on his elbow listening a good while at a time, and afterward slipped the bandage back to its place again. Tom's distress of mind wore off gradually and the toothache grew irksome and was discarded. If Sid really managed to make anything out of Tom's disjointed mutterings, he kept it to himself.",6,"Tom got out of the presence as quick as he plausibly could, and after that he complained of toothache for a week, and tied up his jaws every night.",29,"['PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'PUNCT', 'CCONJ']",111
1868,722,"Mary said she had been affected much the same way. Sid seemed satisfied. Tom got out of the presence as quick as he plausibly could, and after that he complained of toothache for a week, and tied up his jaws every night. He never knew that Sid lay nightly watching, and frequently slipped the bandage free and then leaned on his elbow listening a good while at a time, and afterward slipped the bandage back to its place again. Tom's distress of mind wore off gradually and the toothache grew irksome and was discarded. If Sid really managed to make anything out of Tom's disjointed mutterings, he kept it to himself.",6,"He never knew that Sid lay nightly watching, and frequently slipped the bandage free and then leaned on his elbow listening a good while at a time, and afterward slipped the bandage back to its place again.",37,"['PRON', 'ADV', 'VERB', 'SCONJ', 'PROPN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'ADP']",111
1869,722,"Mary said she had been affected much the same way. Sid seemed satisfied. Tom got out of the presence as quick as he plausibly could, and after that he complained of toothache for a week, and tied up his jaws every night. He never knew that Sid lay nightly watching, and frequently slipped the bandage free and then leaned on his elbow listening a good while at a time, and afterward slipped the bandage back to its place again. Tom's distress of mind wore off gradually and the toothache grew irksome and was discarded. If Sid really managed to make anything out of Tom's disjointed mutterings, he kept it to himself.",6,Tom's distress of mind wore off gradually and the toothache grew irksome and was discarded.,15,"['PROPN', 'PART', 'NOUN', 'ADP', 'VERB', 'ADV', 'CCONJ', 'DET', 'ADJ', 'AUX', 'PUNCT']",111
1870,722,"Mary said she had been affected much the same way. Sid seemed satisfied. Tom got out of the presence as quick as he plausibly could, and after that he complained of toothache for a week, and tied up his jaws every night. He never knew that Sid lay nightly watching, and frequently slipped the bandage free and then leaned on his elbow listening a good while at a time, and afterward slipped the bandage back to its place again. Tom's distress of mind wore off gradually and the toothache grew irksome and was discarded. If Sid really managed to make anything out of Tom's disjointed mutterings, he kept it to himself.",6,"If Sid really managed to make anything out of Tom's disjointed mutterings, he kept it to himself.",17,"['SCONJ', 'PROPN', 'ADV', 'VERB', 'PART', 'PRON', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",111
1871,723,"It seemed to Tom that his schoolmates never would get done holding inquests on dead cats, and thus keeping his trouble present to his mind. Sid noticed that Tom never was coroner at one of these inquiries, though it had been his habit to take the lead in all new enterprises; he noticed, too, that Tom never acted as a witness-and that was strange; and Sid did not overlook the fact that Tom even showed a marked aversion to these inquests, and always avoided them when he could. Sid marveled, but said nothing. However, even inquests went out of vogue at last, and ceased to torture Tom's conscience.",4,"It seemed to Tom that his schoolmates never would get done holding inquests on dead cats, and thus keeping his trouble present to his mind.",25,"['PRON', 'VERB', 'ADP', 'PROPN', 'SCONJ', 'NOUN', 'ADV', 'AUX', 'ADJ', 'PUNCT', 'CCONJ']",108
