,index,block,block_length,line,line_length,part_of_word,block_words
5508,1646,"He sat up painfully. Looking into the valley he could see no living goblins. After a while as his head cleared a little, he thought he could see elves moving in the rocks below. He rubbed his eyes. Surely there was a camp still in the plain some distance off; and there was a coming and going about the Gate? Dwarves seemed to be busy removing the wall. But all was deadly still. There was no call and no echo of a song. Sorrow seemed to be in the air. ""Victory after all, I suppose!"" he said, feeling his aching head. ""Well, it seems a very gloomy business.""",12,Looking into the valley he could see no living goblins.,10,"['VERB', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX', 'PUNCT']",108
5509,1646,"He sat up painfully. Looking into the valley he could see no living goblins. After a while as his head cleared a little, he thought he could see elves moving in the rocks below. He rubbed his eyes. Surely there was a camp still in the plain some distance off; and there was a coming and going about the Gate? Dwarves seemed to be busy removing the wall. But all was deadly still. There was no call and no echo of a song. Sorrow seemed to be in the air. ""Victory after all, I suppose!"" he said, feeling his aching head. ""Well, it seems a very gloomy business.""",12,"After a while as his head cleared a little, he thought he could see elves moving in the rocks below.",20,"['ADP', 'DET', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'ADJ', 'PUNCT', 'AUX', 'ADV']",108
5510,1646,"He sat up painfully. Looking into the valley he could see no living goblins. After a while as his head cleared a little, he thought he could see elves moving in the rocks below. He rubbed his eyes. Surely there was a camp still in the plain some distance off; and there was a coming and going about the Gate? Dwarves seemed to be busy removing the wall. But all was deadly still. There was no call and no echo of a song. Sorrow seemed to be in the air. ""Victory after all, I suppose!"" he said, feeling his aching head. ""Well, it seems a very gloomy business.""",12,He rubbed his eyes.,4,"['PRON', 'VERB', 'NOUN', 'PUNCT']",108
5511,1646,"He sat up painfully. Looking into the valley he could see no living goblins. After a while as his head cleared a little, he thought he could see elves moving in the rocks below. He rubbed his eyes. Surely there was a camp still in the plain some distance off; and there was a coming and going about the Gate? Dwarves seemed to be busy removing the wall. But all was deadly still. There was no call and no echo of a song. Sorrow seemed to be in the air. ""Victory after all, I suppose!"" he said, feeling his aching head. ""Well, it seems a very gloomy business.""",12,Surely there was a camp still in the plain some distance off; and there was a coming and going about the Gate?,22,"['ADV', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'CCONJ', 'PROPN']",108
5512,1646,"He sat up painfully. Looking into the valley he could see no living goblins. After a while as his head cleared a little, he thought he could see elves moving in the rocks below. He rubbed his eyes. Surely there was a camp still in the plain some distance off; and there was a coming and going about the Gate? Dwarves seemed to be busy removing the wall. But all was deadly still. There was no call and no echo of a song. Sorrow seemed to be in the air. ""Victory after all, I suppose!"" he said, feeling his aching head. ""Well, it seems a very gloomy business.""",12,Dwarves seemed to be busy removing the wall.,8,"['NOUN', 'VERB', 'PART', 'AUX', 'ADJ', 'DET', 'PUNCT']",108
5513,1646,"He sat up painfully. Looking into the valley he could see no living goblins. After a while as his head cleared a little, he thought he could see elves moving in the rocks below. He rubbed his eyes. Surely there was a camp still in the plain some distance off; and there was a coming and going about the Gate? Dwarves seemed to be busy removing the wall. But all was deadly still. There was no call and no echo of a song. Sorrow seemed to be in the air. ""Victory after all, I suppose!"" he said, feeling his aching head. ""Well, it seems a very gloomy business.""",12,But all was deadly still.,5,"['CCONJ', 'PRON', 'AUX', 'ADJ', 'ADV', 'PUNCT']",108
5514,1646,"He sat up painfully. Looking into the valley he could see no living goblins. After a while as his head cleared a little, he thought he could see elves moving in the rocks below. He rubbed his eyes. Surely there was a camp still in the plain some distance off; and there was a coming and going about the Gate? Dwarves seemed to be busy removing the wall. But all was deadly still. There was no call and no echo of a song. Sorrow seemed to be in the air. ""Victory after all, I suppose!"" he said, feeling his aching head. ""Well, it seems a very gloomy business.""",12,There was no call and no echo of a song.,10,"['PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'ADP', 'PUNCT']",108
5515,1646,"He sat up painfully. Looking into the valley he could see no living goblins. After a while as his head cleared a little, he thought he could see elves moving in the rocks below. He rubbed his eyes. Surely there was a camp still in the plain some distance off; and there was a coming and going about the Gate? Dwarves seemed to be busy removing the wall. But all was deadly still. There was no call and no echo of a song. Sorrow seemed to be in the air. ""Victory after all, I suppose!"" he said, feeling his aching head. ""Well, it seems a very gloomy business.""",12,Sorrow seemed to be in the air.,7,"['NOUN', 'VERB', 'PART', 'AUX', 'ADP', 'DET', 'PUNCT']",108
5516,1646,"He sat up painfully. Looking into the valley he could see no living goblins. After a while as his head cleared a little, he thought he could see elves moving in the rocks below. He rubbed his eyes. Surely there was a camp still in the plain some distance off; and there was a coming and going about the Gate? Dwarves seemed to be busy removing the wall. But all was deadly still. There was no call and no echo of a song. Sorrow seemed to be in the air. ""Victory after all, I suppose!"" he said, feeling his aching head. ""Well, it seems a very gloomy business.""",12,"""Victory after all, I suppose!""",5,"['PUNCT', 'NOUN', 'ADV', 'PRON', 'VERB']",108
5517,1646,"He sat up painfully. Looking into the valley he could see no living goblins. After a while as his head cleared a little, he thought he could see elves moving in the rocks below. He rubbed his eyes. Surely there was a camp still in the plain some distance off; and there was a coming and going about the Gate? Dwarves seemed to be busy removing the wall. But all was deadly still. There was no call and no echo of a song. Sorrow seemed to be in the air. ""Victory after all, I suppose!"" he said, feeling his aching head. ""Well, it seems a very gloomy business.""",12,"he said, feeling his aching head.",6,"['PRON', 'VERB', 'PUNCT', 'NOUN']",108
5518,1646,"He sat up painfully. Looking into the valley he could see no living goblins. After a while as his head cleared a little, he thought he could see elves moving in the rocks below. He rubbed his eyes. Surely there was a camp still in the plain some distance off; and there was a coming and going about the Gate? Dwarves seemed to be busy removing the wall. But all was deadly still. There was no call and no echo of a song. Sorrow seemed to be in the air. ""Victory after all, I suppose!"" he said, feeling his aching head. ""Well, it seems a very gloomy business.""",12,"""Well, it seems a very gloomy business.""",7,"['PUNCT', 'INTJ', 'PRON', 'VERB', 'DET', 'ADV', 'ADJ', 'NOUN']",108
5519,1647,Suddenly he was aware of a man climbing up and coming towards him.,1,Suddenly he was aware of a man climbing up and coming towards him.,13,"['ADV', 'PRON', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'VERB', 'CCONJ', 'PUNCT']",13
5520,1648,"""Hullo there!"" he called with a shaky voice. ""Hullo there! What news?""",4,"""Hullo there!""",2,"['PUNCT', 'PROPN', 'ADV']",12
5521,1648,"""Hullo there!"" he called with a shaky voice. ""Hullo there! What news?""",4,he called with a shaky voice.,6,"['PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",12
5522,1648,"""Hullo there!"" he called with a shaky voice. ""Hullo there! What news?""",4,"""Hullo there!",2,"['PUNCT', 'PROPN', 'ADV']",12
5523,1648,"""Hullo there!"" he called with a shaky voice. ""Hullo there! What news?""",4,"What news?""",2,"['DET', 'NOUN', 'PUNCT']",12
5524,1649,"""What voice is it that speaks among the stones?"" said the man halting and peering about him not far from where Bilbo sat.",1,"""What voice is it that speaks among the stones?"" said the man halting and peering about him not far from where Bilbo sat.",23,"['PUNCT', 'PRON', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'CCONJ', 'PART', 'ADV', 'SCONJ', 'PROPN']",23
5525,1650,"Then Bilbo remembered his ring! ""Well I'm blessed!"" said he. ""This invisibility has its drawbacks after all. Otherwise I suppose I might have spent a warm and comfortable night in bed!""",4,Then Bilbo remembered his ring!,5,"['ADV', 'PROPN', 'VERB', 'PRON', 'NOUN', 'PUNCT']",32
5526,1650,"Then Bilbo remembered his ring! ""Well I'm blessed!"" said he. ""This invisibility has its drawbacks after all. Otherwise I suppose I might have spent a warm and comfortable night in bed!""",4,"""Well I am blessed!"" said he.",6,"['PUNCT', 'INTJ', 'PRON', 'AUX', 'VERB']",32
5527,1650,"Then Bilbo remembered his ring! ""Well I'm blessed!"" said he. ""This invisibility has its drawbacks after all. Otherwise I suppose I might have spent a warm and comfortable night in bed!""",4,"""This invisibility has its drawbacks after all.",7,"['PUNCT', 'DET', 'NOUN', 'VERB', 'PRON', 'ADV']",32
5528,1650,"Then Bilbo remembered his ring! ""Well I'm blessed!"" said he. ""This invisibility has its drawbacks after all. Otherwise I suppose I might have spent a warm and comfortable night in bed!""",4,"Otherwise I suppose I might have spent a warm and comfortable night in bed!""",14,"['ADV', 'PRON', 'VERB', 'AUX', 'DET', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'PUNCT']",32
5529,1651,"""It's me, Bilbo Baggins, companion of Thorin!"" he cried, hurriedly taking off the ring.",2,"""It is me, Bilbo Baggins, companion of Thorin!""",8,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'NOUN', 'ADP']",15
5530,1651,"""It's me, Bilbo Baggins, companion of Thorin!"" he cried, hurriedly taking off the ring.",2,"he cried, hurriedly taking off the ring.",7,"['PRON', 'VERB', 'PUNCT', 'ADV', 'ADP', 'DET', 'NOUN']",15
5531,1652,"""It is well that I have found you!"" said the man striding forward. ""You are needed and we have looked for you long. You would have been numbered among the dead, who are many, if Gandalf the wizard had not said that your voice was last heard in this place. I have been sent to look here for the last time. Are you much hurt?""",5,"""It is well that I have found you!"" said the man striding forward.",13,"['PUNCT', 'PRON', 'AUX', 'ADV', 'SCONJ', 'VERB', 'DET', 'NOUN']",65
5532,1652,"""It is well that I have found you!"" said the man striding forward. ""You are needed and we have looked for you long. You would have been numbered among the dead, who are many, if Gandalf the wizard had not said that your voice was last heard in this place. I have been sent to look here for the last time. Are you much hurt?""",5,"""You are needed and we have looked for you long.",10,"['PUNCT', 'PRON', 'AUX', 'VERB', 'CCONJ', 'ADP', 'ADJ']",65
5533,1652,"""It is well that I have found you!"" said the man striding forward. ""You are needed and we have looked for you long. You would have been numbered among the dead, who are many, if Gandalf the wizard had not said that your voice was last heard in this place. I have been sent to look here for the last time. Are you much hurt?""",5,"You would have been numbered among the dead, who are many, if Gandalf the wizard had not said that your voice was last heard in this place.",27,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'ADJ', 'PUNCT', 'SCONJ', 'NOUN', 'PART', 'ADV']",65
5534,1652,"""It is well that I have found you!"" said the man striding forward. ""You are needed and we have looked for you long. You would have been numbered among the dead, who are many, if Gandalf the wizard had not said that your voice was last heard in this place. I have been sent to look here for the last time. Are you much hurt?""",5,I have been sent to look here for the last time.,11,"['PRON', 'AUX', 'VERB', 'PART', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",65
5535,1652,"""It is well that I have found you!"" said the man striding forward. ""You are needed and we have looked for you long. You would have been numbered among the dead, who are many, if Gandalf the wizard had not said that your voice was last heard in this place. I have been sent to look here for the last time. Are you much hurt?""",5,"Are you much hurt?""",4,"['AUX', 'PRON', 'ADJ', 'VERB', 'PUNCT']",65
5536,1653,"""A nasty knock on the head, I think,"" said Bilbo. ""But I have a helm and a hard skull. All the same I feel sick and my legs are like straws.""",3,"""A nasty knock on the head, I think,"" said Bilbo.",10,"['PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'VERB', 'PROPN']",31
5537,1653,"""A nasty knock on the head, I think,"" said Bilbo. ""But I have a helm and a hard skull. All the same I feel sick and my legs are like straws.""",3,"""But I have a helm and a hard skull.",9,"['PUNCT', 'CCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ']",31
5538,1653,"""A nasty knock on the head, I think,"" said Bilbo. ""But I have a helm and a hard skull. All the same I feel sick and my legs are like straws.""",3,"All the same I feel sick and my legs are like straws.""",12,"['DET', 'ADJ', 'PRON', 'VERB', 'CCONJ', 'NOUN', 'AUX', 'ADP', 'PUNCT']",31
5539,1654,"""I will carry you down to the camp in the valley,"" said the man, and picked him lightly up.",1,"""I will carry you down to the camp in the valley,"" said the man, and picked him lightly up.",19,"['PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADV']",19
5540,1655,"The man was swift and sure-footed. It was not long before Bilbo was set down before a tent in Dale; and there stood Gandalf, with his arm in a sling. Even the wizard had not escaped without a wound; and there were few unharmed in all the host.",3,The man was swift and sure-footed.,6,"['DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'ADV', 'PUNCT']",48
5541,1655,"The man was swift and sure-footed. It was not long before Bilbo was set down before a tent in Dale; and there stood Gandalf, with his arm in a sling. Even the wizard had not escaped without a wound; and there were few unharmed in all the host.",3,"It was not long before Bilbo was set down before a tent in Dale; and there stood Gandalf, with his arm in a sling.",24,"['PRON', 'AUX', 'PART', 'ADJ', 'SCONJ', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ']",48
5542,1655,"The man was swift and sure-footed. It was not long before Bilbo was set down before a tent in Dale; and there stood Gandalf, with his arm in a sling. Even the wizard had not escaped without a wound; and there were few unharmed in all the host.",3,Even the wizard had not escaped without a wound; and there were few unharmed in all the host.,18,"['ADV', 'DET', 'NOUN', 'AUX', 'PART', 'VERB', 'ADP', 'PUNCT', 'CCONJ', 'PRON', 'ADJ']",48
5543,1656,"When Gandalf saw Bilbo, he was delighted. ""Baggins!"" he exclaimed. ""Well I never! Alive after all -- I am glad! I began to wonder if even your luck would see you through! A terrible business, and it nearly was disastrous. But other news can wait. Come!"" he said more gravely. ""You are called for;"" and leading the hobbit he took him within the tent.",11,"When Gandalf saw Bilbo, he was delighted.",7,"['SCONJ', 'PROPN', 'VERB', 'PUNCT', 'PRON', 'AUX', 'ADJ']",64
5544,1656,"When Gandalf saw Bilbo, he was delighted. ""Baggins!"" he exclaimed. ""Well I never! Alive after all -- I am glad! I began to wonder if even your luck would see you through! A terrible business, and it nearly was disastrous. But other news can wait. Come!"" he said more gravely. ""You are called for;"" and leading the hobbit he took him within the tent.",11,"""Baggins!""",1,"['PUNCT', 'NOUN']",64
5545,1656,"When Gandalf saw Bilbo, he was delighted. ""Baggins!"" he exclaimed. ""Well I never! Alive after all -- I am glad! I began to wonder if even your luck would see you through! A terrible business, and it nearly was disastrous. But other news can wait. Come!"" he said more gravely. ""You are called for;"" and leading the hobbit he took him within the tent.",11,he exclaimed.,2,"['PRON', 'VERB', 'PUNCT']",64
5546,1656,"When Gandalf saw Bilbo, he was delighted. ""Baggins!"" he exclaimed. ""Well I never! Alive after all -- I am glad! I began to wonder if even your luck would see you through! A terrible business, and it nearly was disastrous. But other news can wait. Come!"" he said more gravely. ""You are called for;"" and leading the hobbit he took him within the tent.",11,"""Well I never!",3,"['PUNCT', 'INTJ', 'PRON', 'ADV']",64
5547,1656,"When Gandalf saw Bilbo, he was delighted. ""Baggins!"" he exclaimed. ""Well I never! Alive after all -- I am glad! I began to wonder if even your luck would see you through! A terrible business, and it nearly was disastrous. But other news can wait. Come!"" he said more gravely. ""You are called for;"" and leading the hobbit he took him within the tent.",11,Alive after all -- I am glad!,7,"['ADJ', 'ADV', 'PUNCT', 'PRON', 'AUX']",64
5548,1656,"When Gandalf saw Bilbo, he was delighted. ""Baggins!"" he exclaimed. ""Well I never! Alive after all -- I am glad! I began to wonder if even your luck would see you through! A terrible business, and it nearly was disastrous. But other news can wait. Come!"" he said more gravely. ""You are called for;"" and leading the hobbit he took him within the tent.",11,I began to wonder if even your luck would see you through!,12,"['PRON', 'VERB', 'PART', 'SCONJ', 'ADV', 'NOUN', 'AUX', 'ADP', 'PUNCT']",64
5549,1656,"When Gandalf saw Bilbo, he was delighted. ""Baggins!"" he exclaimed. ""Well I never! Alive after all -- I am glad! I began to wonder if even your luck would see you through! A terrible business, and it nearly was disastrous. But other news can wait. Come!"" he said more gravely. ""You are called for;"" and leading the hobbit he took him within the tent.",11,"A terrible business, and it nearly was disastrous.",8,"['DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'ADV', 'AUX']",64
5550,1656,"When Gandalf saw Bilbo, he was delighted. ""Baggins!"" he exclaimed. ""Well I never! Alive after all -- I am glad! I began to wonder if even your luck would see you through! A terrible business, and it nearly was disastrous. But other news can wait. Come!"" he said more gravely. ""You are called for;"" and leading the hobbit he took him within the tent.",11,But other news can wait.,5,"['CCONJ', 'ADJ', 'NOUN', 'AUX', 'VERB', 'PUNCT']",64
5551,1656,"When Gandalf saw Bilbo, he was delighted. ""Baggins!"" he exclaimed. ""Well I never! Alive after all -- I am glad! I began to wonder if even your luck would see you through! A terrible business, and it nearly was disastrous. But other news can wait. Come!"" he said more gravely. ""You are called for;"" and leading the hobbit he took him within the tent.",11,"Come!""",1,"['VERB', 'PUNCT']",64
5552,1656,"When Gandalf saw Bilbo, he was delighted. ""Baggins!"" he exclaimed. ""Well I never! Alive after all -- I am glad! I began to wonder if even your luck would see you through! A terrible business, and it nearly was disastrous. But other news can wait. Come!"" he said more gravely. ""You are called for;"" and leading the hobbit he took him within the tent.",11,he said more gravely.,4,"['PRON', 'VERB', 'ADV', 'PUNCT']",64
5553,1656,"When Gandalf saw Bilbo, he was delighted. ""Baggins!"" he exclaimed. ""Well I never! Alive after all -- I am glad! I began to wonder if even your luck would see you through! A terrible business, and it nearly was disastrous. But other news can wait. Come!"" he said more gravely. ""You are called for;"" and leading the hobbit he took him within the tent.",11,"""You are called for;"" and leading the hobbit he took him within the tent.",14,"['PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'CCONJ', 'DET', 'NOUN']",64
5554,1657,"""Hail! Thorin,"" he said as he entered. ""I have brought him.""",3,"""Hail!",1,"['PUNCT', 'PROPN']",11
5555,1657,"""Hail! Thorin,"" he said as he entered. ""I have brought him.""",3,"Thorin,"" he said as he entered.",6,"['PROPN', 'PUNCT', 'PRON', 'VERB', 'SCONJ']",11
5556,1657,"""Hail! Thorin,"" he said as he entered. ""I have brought him.""",3,"""I have brought him.""",4,"['PUNCT', 'PRON', 'AUX', 'VERB']",11
5557,1658,"There indeed lay Thorin Oakenshield, wounded with many wounds, and his rent armour and notched axe were cast upon the floor. He looked up as Bilbo came beside him.",2,"There indeed lay Thorin Oakenshield, wounded with many wounds, and his rent armour and notched axe were cast upon the floor.",21,"['PRON', 'ADV', 'VERB', 'PROPN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'AUX', 'SCONJ', 'DET']",29
5558,1658,"There indeed lay Thorin Oakenshield, wounded with many wounds, and his rent armour and notched axe were cast upon the floor. He looked up as Bilbo came beside him.",2,He looked up as Bilbo came beside him.,8,"['PRON', 'VERB', 'ADP', 'SCONJ', 'PROPN', 'PUNCT']",29
5559,1659,"""Farewell, good thief,"" he said. ""I go now to the halls of waiting to sit beside my fathers, until the world is renewed. Since I leave now all gold and silver, and go where it is of little worth, I wish to part in friendship from you, and I would take back my words and deeds at the Gate.""",3,"""Farewell, good thief,"" he said.",5,"['PUNCT', 'PROPN', 'ADJ', 'NOUN', 'PRON', 'VERB']",59
5560,1659,"""Farewell, good thief,"" he said. ""I go now to the halls of waiting to sit beside my fathers, until the world is renewed. Since I leave now all gold and silver, and go where it is of little worth, I wish to part in friendship from you, and I would take back my words and deeds at the Gate.""",3,"""I go now to the halls of waiting to sit beside my fathers, until the world is renewed.",18,"['PUNCT', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PART', 'SCONJ', 'AUX']",59
5561,1659,"""Farewell, good thief,"" he said. ""I go now to the halls of waiting to sit beside my fathers, until the world is renewed. Since I leave now all gold and silver, and go where it is of little worth, I wish to part in friendship from you, and I would take back my words and deeds at the Gate.""",3,"Since I leave now all gold and silver, and go where it is of little worth, I wish to part in friendship from you, and I would take back my words and deeds at the Gate.""",36,"['SCONJ', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'CCONJ', 'PUNCT', 'AUX', 'ADP', 'ADJ', 'PART', 'PROPN']",59
5562,1660,"Bilbo knelt on one knee filled with sorrow. ""Farewell, King under the Mountain!"" he said. ""This is a bitter adventure, if it must end so; and not a mountain of gold can amend it. Yet I am glad that I have shared in your perils -- that has been more than any Baggins deserves.""",5,Bilbo knelt on one knee filled with sorrow.,8,"['PROPN', 'VERB', 'ADP', 'NUM', 'NOUN', 'PUNCT']",54
5563,1660,"Bilbo knelt on one knee filled with sorrow. ""Farewell, King under the Mountain!"" he said. ""This is a bitter adventure, if it must end so; and not a mountain of gold can amend it. Yet I am glad that I have shared in your perils -- that has been more than any Baggins deserves.""",5,"""Farewell, King under the Mountain!""",5,"['PUNCT', 'PROPN', 'ADP', 'DET']",54
5564,1660,"Bilbo knelt on one knee filled with sorrow. ""Farewell, King under the Mountain!"" he said. ""This is a bitter adventure, if it must end so; and not a mountain of gold can amend it. Yet I am glad that I have shared in your perils -- that has been more than any Baggins deserves.""",5,he said.,2,"['PRON', 'VERB', 'PUNCT']",54
5565,1660,"Bilbo knelt on one knee filled with sorrow. ""Farewell, King under the Mountain!"" he said. ""This is a bitter adventure, if it must end so; and not a mountain of gold can amend it. Yet I am glad that I have shared in your perils -- that has been more than any Baggins deserves.""",5,"""This is a bitter adventure, if it must end so; and not a mountain of gold can amend it.",19,"['PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'SCONJ', 'VERB', 'ADV', 'CCONJ', 'PART', 'ADP']",54
5566,1660,"Bilbo knelt on one knee filled with sorrow. ""Farewell, King under the Mountain!"" he said. ""This is a bitter adventure, if it must end so; and not a mountain of gold can amend it. Yet I am glad that I have shared in your perils -- that has been more than any Baggins deserves.""",5,"Yet I am glad that I have shared in your perils -- that has been more than any Baggins deserves.""",20,"['CCONJ', 'PRON', 'AUX', 'ADJ', 'SCONJ', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'DET']",54
5567,1661,"""No!"" said Thorin. ""There is more in you of good than you know, child of the kindly West. Some courage and some wisdom, blended in measure. If more of us valued food and cheer and song above hoarded gold, it would be a merrier world. But sad or merry, I must leave it now. Farewell!""",6,"""No!"" said Thorin.",3,"['PUNCT', 'INTJ', 'VERB', 'PROPN']",55
5568,1661,"""No!"" said Thorin. ""There is more in you of good than you know, child of the kindly West. Some courage and some wisdom, blended in measure. If more of us valued food and cheer and song above hoarded gold, it would be a merrier world. But sad or merry, I must leave it now. Farewell!""",6,"""There is more in you of good than you know, child of the kindly West.",15,"['PUNCT', 'PRON', 'VERB', 'ADJ', 'ADP', 'NOUN', 'SCONJ', 'DET', 'ADV', 'PROPN']",55
5569,1661,"""No!"" said Thorin. ""There is more in you of good than you know, child of the kindly West. Some courage and some wisdom, blended in measure. If more of us valued food and cheer and song above hoarded gold, it would be a merrier world. But sad or merry, I must leave it now. Farewell!""",6,"Some courage and some wisdom, blended in measure.",8,"['DET', 'NOUN', 'CCONJ', 'PUNCT', 'VERB', 'ADP']",55
5570,1661,"""No!"" said Thorin. ""There is more in you of good than you know, child of the kindly West. Some courage and some wisdom, blended in measure. If more of us valued food and cheer and song above hoarded gold, it would be a merrier world. But sad or merry, I must leave it now. Farewell!""",6,"If more of us valued food and cheer and song above hoarded gold, it would be a merrier world.",19,"['SCONJ', 'ADJ', 'ADP', 'PRON', 'VERB', 'NOUN', 'CCONJ', 'PUNCT', 'AUX', 'DET']",55
5571,1661,"""No!"" said Thorin. ""There is more in you of good than you know, child of the kindly West. Some courage and some wisdom, blended in measure. If more of us valued food and cheer and song above hoarded gold, it would be a merrier world. But sad or merry, I must leave it now. Farewell!""",6,"But sad or merry, I must leave it now.",9,"['CCONJ', 'ADJ', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADV']",55
5572,1661,"""No!"" said Thorin. ""There is more in you of good than you know, child of the kindly West. Some courage and some wisdom, blended in measure. If more of us valued food and cheer and song above hoarded gold, it would be a merrier world. But sad or merry, I must leave it now. Farewell!""",6,"Farewell!""",1,"['INTJ', 'PUNCT']",55
5573,1662,"Then Bilbo turned away, and he went by himself, and sat alone wrapped in a blanket, and, whether you believe it or not, he wept until his eyes were red and his voice was hoarse. He was a kindly little soul. Indeed it was long before he had the heart to make a joke again. ""A mercy it is,"" he said at last to himself, ""that I woke up when I did. I wish Thorin were living, but I am glad that we parted in kindness. You are a fool, Bilbo Baggins, and you made a great mess of that business with the stone; and there was a battle, in spite of all your efforts to buy peace and quiet, but I suppose you can hardly be blamed for that.""",6,"Then Bilbo turned away, and he went by himself, and sat alone wrapped in a blanket, and, whether you believe it or not, he wept until his eyes were red and his voice was hoarse.",35,"['ADV', 'PROPN', 'VERB', 'PUNCT', 'CCONJ', 'PRON', 'ADP', 'DET', 'NOUN', 'SCONJ', 'PART', 'AUX', 'ADJ']",130
5574,1662,"Then Bilbo turned away, and he went by himself, and sat alone wrapped in a blanket, and, whether you believe it or not, he wept until his eyes were red and his voice was hoarse. He was a kindly little soul. Indeed it was long before he had the heart to make a joke again. ""A mercy it is,"" he said at last to himself, ""that I woke up when I did. I wish Thorin were living, but I am glad that we parted in kindness. You are a fool, Bilbo Baggins, and you made a great mess of that business with the stone; and there was a battle, in spite of all your efforts to buy peace and quiet, but I suppose you can hardly be blamed for that.""",6,He was a kindly little soul.,6,"['PRON', 'AUX', 'DET', 'ADV', 'ADJ', 'NOUN', 'PUNCT']",130
5575,1662,"Then Bilbo turned away, and he went by himself, and sat alone wrapped in a blanket, and, whether you believe it or not, he wept until his eyes were red and his voice was hoarse. He was a kindly little soul. Indeed it was long before he had the heart to make a joke again. ""A mercy it is,"" he said at last to himself, ""that I woke up when I did. I wish Thorin were living, but I am glad that we parted in kindness. You are a fool, Bilbo Baggins, and you made a great mess of that business with the stone; and there was a battle, in spite of all your efforts to buy peace and quiet, but I suppose you can hardly be blamed for that.""",6,Indeed it was long before he had the heart to make a joke again.,14,"['ADV', 'PRON', 'AUX', 'ADJ', 'SCONJ', 'VERB', 'DET', 'NOUN', 'PART', 'PUNCT']",130
5576,1662,"Then Bilbo turned away, and he went by himself, and sat alone wrapped in a blanket, and, whether you believe it or not, he wept until his eyes were red and his voice was hoarse. He was a kindly little soul. Indeed it was long before he had the heart to make a joke again. ""A mercy it is,"" he said at last to himself, ""that I woke up when I did. I wish Thorin were living, but I am glad that we parted in kindness. You are a fool, Bilbo Baggins, and you made a great mess of that business with the stone; and there was a battle, in spite of all your efforts to buy peace and quiet, but I suppose you can hardly be blamed for that.""",6,"""A mercy it is,"" he said at last to himself, ""that I woke up when I did.",17,"['PUNCT', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADP', 'ADV', 'SCONJ']",130
5577,1662,"Then Bilbo turned away, and he went by himself, and sat alone wrapped in a blanket, and, whether you believe it or not, he wept until his eyes were red and his voice was hoarse. He was a kindly little soul. Indeed it was long before he had the heart to make a joke again. ""A mercy it is,"" he said at last to himself, ""that I woke up when I did. I wish Thorin were living, but I am glad that we parted in kindness. You are a fool, Bilbo Baggins, and you made a great mess of that business with the stone; and there was a battle, in spite of all your efforts to buy peace and quiet, but I suppose you can hardly be blamed for that.""",6,"I wish Thorin were living, but I am glad that we parted in kindness.",14,"['PRON', 'VERB', 'PROPN', 'AUX', 'PUNCT', 'CCONJ', 'ADJ', 'SCONJ', 'ADP', 'NOUN']",130
5578,1662,"Then Bilbo turned away, and he went by himself, and sat alone wrapped in a blanket, and, whether you believe it or not, he wept until his eyes were red and his voice was hoarse. He was a kindly little soul. Indeed it was long before he had the heart to make a joke again. ""A mercy it is,"" he said at last to himself, ""that I woke up when I did. I wish Thorin were living, but I am glad that we parted in kindness. You are a fool, Bilbo Baggins, and you made a great mess of that business with the stone; and there was a battle, in spite of all your efforts to buy peace and quiet, but I suppose you can hardly be blamed for that.""",6,"You are a fool, Bilbo Baggins, and you made a great mess of that business with the stone; and there was a battle, in spite of all your efforts to buy peace and quiet, but I suppose you can hardly be blamed for that.""",44,"['PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'VERB', 'ADJ', 'ADP', 'PART', 'ADV']",130
