,index,block,block_length,line,line_length,part_of_word,block_words
3356,1520,"""That's a broomstick,"" he said, throwing it back to Harry with a mixture of jealousy and spite on his face. ""You'll be in for it this time, Potter, first years aren't allowed them.""",2,"""You will be in for it this time, Potter, first years are not allowed them.""",15,"['PUNCT', 'PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'ADJ', 'PART', 'VERB']",36
3357,1521,Ron couldn't resist it.,1,Ron could not resist it.,5,"['PROPN', 'AUX', 'PART', 'VERB', 'PRON', 'PUNCT']",5
3358,1522,"""It's not any old broomstick,"" he said, ""it's a Nimbus Two Thousand.",1,"""It is not any old broomstick,"" he said, ""it is a Nimbus Two Thousand.",14,"['PUNCT', 'PRON', 'AUX', 'PART', 'DET', 'ADJ', 'NOUN', 'VERB', 'PROPN']",14
3359,1523,"What did you say you've got at home, Malfoy, a Comet Two Sixty?"" Ron grinned at Harry. ""Comets look flashy, but they're not in the same league as the Nimbus.""",3,"What did you say you have got at home, Malfoy, a Comet Two Sixty?""",14,"['PRON', 'AUX', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'DET']",32
3360,1523,"What did you say you've got at home, Malfoy, a Comet Two Sixty?"" Ron grinned at Harry. ""Comets look flashy, but they're not in the same league as the Nimbus.""",3,Ron grinned at Harry.,4,"['PROPN', 'VERB', 'ADP', 'PUNCT']",32
3361,1523,"What did you say you've got at home, Malfoy, a Comet Two Sixty?"" Ron grinned at Harry. ""Comets look flashy, but they're not in the same league as the Nimbus.""",3,"""Comets look flashy, but they are not in the same league as the Nimbus.""",14,"['PUNCT', 'NOUN', 'VERB', 'ADJ', 'CCONJ', 'PRON', 'AUX', 'PART', 'ADP', 'DET', 'PROPN']",32
3362,1524,"""What would you know about it, Weasley, you couldn't afford half the handle,"" Malfoy snapped back. ""I suppose you and your brothers have to save up twig by twig.""",2,"""What would you know about it, Weasley, you could not afford half the handle,"" Malfoy snapped back.",17,"['PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'PROPN', 'PART', 'DET', 'NOUN']",30
3363,1524,"""What would you know about it, Weasley, you couldn't afford half the handle,"" Malfoy snapped back. ""I suppose you and your brothers have to save up twig by twig.""",2,"""I suppose you and your brothers have to save up twig by twig.""",13,"['PUNCT', 'PRON', 'VERB', 'CCONJ', 'NOUN', 'PART', 'ADP', 'PROPN']",30
3364,1525,"Before Ron could answer, Professor Flitwick appeared at Malfoy's elbow.",1,"Before Ron could answer, Professor Flitwick appeared at Malfoy's elbow.",10,"['SCONJ', 'PROPN', 'AUX', 'VERB', 'PUNCT', 'ADP', 'PART', 'NOUN']",10
3365,1526,"""Not arguing, I hope, boys?"" he squeaked.",1,"""Not arguing, I hope, boys?"" he squeaked.",7,"['PUNCT', 'PART', 'VERB', 'PRON', 'NOUN']",7
3366,1527,"""Potter's been sent a broomstick, Professor,"" said Malfoy quickly.",1,"""Potter's been sent a broomstick, Professor,"" said Malfoy quickly.",9,"['PUNCT', 'PROPN', 'AUX', 'VERB', 'DET', 'NOUN', 'ADV']",9
3367,1528,"""Yes, yes, that's right,"" said Professor Flitwick, beaming at Harry.",1,"""Yes, yes, that is right,"" said Professor Flitwick, beaming at Harry.",11,"['PUNCT', 'INTJ', 'PRON', 'AUX', 'ADJ', 'VERB', 'PROPN', 'ADP']",11
3368,1529,"""Professor McGonagall told me all about the special circumstances, Potter. And what model is it?""",2,"""Professor McGonagall told me all about the special circumstances, Potter.",10,"['PUNCT', 'PROPN', 'VERB', 'PRON', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN']",15
3369,1529,"""Professor McGonagall told me all about the special circumstances, Potter. And what model is it?""",2,"And what model is it?""",5,"['CCONJ', 'DET', 'NOUN', 'AUX', 'PRON', 'PUNCT']",15
3370,1530,"""A Nimbus Two Thousand, sit,"" said Harry, fighting not to laugh at the look of horror on Malfoy's face. ""And it's really thanks to Malfoy here that I've got it,"" he added.",2,"""A Nimbus Two Thousand, sit,"" said Harry, fighting not to laugh at the look of horror on Malfoy's face.",19,"['PUNCT', 'DET', 'PROPN', 'VERB', 'PART', 'ADP', 'NOUN']",34
3371,1530,"""A Nimbus Two Thousand, sit,"" said Harry, fighting not to laugh at the look of horror on Malfoy's face. ""And it's really thanks to Malfoy here that I've got it,"" he added.",2,"""And it is really thanks to Malfoy here that I have got it,"" he added.",15,"['PUNCT', 'CCONJ', 'PRON', 'AUX', 'ADV', 'NOUN', 'ADP', 'PROPN', 'VERB']",34
3372,1531,"Harry and Ron headed upstairs, smothering their laughter at Malfoy's obvious rage and confusion. ""Well, it's true,"" Harry chortled as they reached the top of the marble staircase, ""If he hadn't stolen Neville's Remembrall I wouln't be on the team....""",2,"Harry and Ron headed upstairs, smothering their laughter at Malfoy's obvious rage and confusion.",14,"['PROPN', 'CCONJ', 'VERB', 'ADV', 'PUNCT', 'PRON', 'NOUN', 'ADP', 'PART', 'ADJ']",42
3373,1531,"Harry and Ron headed upstairs, smothering their laughter at Malfoy's obvious rage and confusion. ""Well, it's true,"" Harry chortled as they reached the top of the marble staircase, ""If he hadn't stolen Neville's Remembrall I wouln't be on the team....""",2,"""Well, it is true,"" Harry chortled as they reached the top of the marble staircase, ""If he had not stolen Neville's Remembrall I wouln't be on the team....""",28,"['PUNCT', 'INTJ', 'PRON', 'AUX', 'ADJ', 'PROPN', 'VERB', 'SCONJ', 'DET', 'NOUN', 'ADP', 'PART']",42
3374,1532,"""So I suppose you think that's a reward for breaking rules?"" came an angry voice from just behind them. Hermione was stomping up the stairs, looking disapprovingly at the package in Harry's hand.",2,"""So I suppose you think that is a reward for breaking rules?"" came an angry voice from just behind them.",20,"['PUNCT', 'ADV', 'PRON', 'VERB', 'AUX', 'DET', 'NOUN', 'ADP', 'ADJ']",34
3375,1532,"""So I suppose you think that's a reward for breaking rules?"" came an angry voice from just behind them. Hermione was stomping up the stairs, looking disapprovingly at the package in Harry's hand.",2,"Hermione was stomping up the stairs, looking disapprovingly at the package in Harry's hand.",14,"['PROPN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'PART']",34
3376,1533,"""I thought you weren't speaking to us?"" said Harry.",1,"""I thought you were not speaking to us?"" said Harry.",10,"['PUNCT', 'PRON', 'VERB', 'AUX', 'PART', 'ADP', 'PROPN']",10
3377,1534,"""Yes, don't stop now,"" said Ron, ""it's doing us so much good.""",1,"""Yes, do not stop now,"" said Ron, ""it is doing us so much good.""",14,"['PUNCT', 'INTJ', 'AUX', 'PART', 'VERB', 'ADV', 'PROPN', 'PRON', 'ADJ']",14
3378,1535,Hermione marched away with her nose in the air.,1,Hermione marched away with her nose in the air.,9,"['PROPN', 'VERB', 'ADV', 'ADP', 'PRON', 'NOUN', 'DET', 'PUNCT']",9
3379,1536,"Harry had a lot of trouble keeping his mind on his lessons that day. It kept wandering up to the dormitory where his new broomstick was lying under his bed, or straying off to the Quidditch field where he'd be learning to play that night. He bolted his dinner that evening without noticing what he was eating, and then rushed upstairs with Ron to unwrap the Nimbus Two Thousand at last.",3,Harry had a lot of trouble keeping his mind on his lessons that day.,14,"['PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT']",72
3380,1536,"Harry had a lot of trouble keeping his mind on his lessons that day. It kept wandering up to the dormitory where his new broomstick was lying under his bed, or straying off to the Quidditch field where he'd be learning to play that night. He bolted his dinner that evening without noticing what he was eating, and then rushed upstairs with Ron to unwrap the Nimbus Two Thousand at last.",3,"It kept wandering up to the dormitory where his new broomstick was lying under his bed, or straying off to the Quidditch field where he would be learning to play that night.",32,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'SCONJ', 'ADJ', 'AUX', 'PUNCT', 'CCONJ', 'PROPN', 'PART']",72
3381,1536,"Harry had a lot of trouble keeping his mind on his lessons that day. It kept wandering up to the dormitory where his new broomstick was lying under his bed, or straying off to the Quidditch field where he'd be learning to play that night. He bolted his dinner that evening without noticing what he was eating, and then rushed upstairs with Ron to unwrap the Nimbus Two Thousand at last.",3,"He bolted his dinner that evening without noticing what he was eating, and then rushed upstairs with Ron to unwrap the Nimbus Two Thousand at last.",26,"['PRON', 'VERB', 'NOUN', 'DET', 'ADP', 'AUX', 'PUNCT', 'CCONJ', 'ADV', 'PROPN', 'PART']",72
3382,1537,"""Wow,"" Ron sighed, as the broomstick rolled onto Harry's bedspread.",1,"""Wow,"" Ron sighed, as the broomstick rolled onto Harry's bedspread.",10,"['PUNCT', 'INTJ', 'PROPN', 'VERB', 'SCONJ', 'DET', 'NOUN', 'ADP', 'PART']",10
3383,1538,"Even Harry, who knew nothing about the different brooms, thought it looked wonderful. Sleek and shiny, with a mahogany handle, it had a long tail of neat, straight twigs and Nimbus Two Thousand written in gold near the top.",2,"Even Harry, who knew nothing about the different brooms, thought it looked wonderful.",13,"['ADV', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN']",39
3384,1538,"Even Harry, who knew nothing about the different brooms, thought it looked wonderful. Sleek and shiny, with a mahogany handle, it had a long tail of neat, straight twigs and Nimbus Two Thousand written in gold near the top.",2,"Sleek and shiny, with a mahogany handle, it had a long tail of neat, straight twigs and Nimbus Two Thousand written in gold near the top.",26,"['ADJ', 'CCONJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'PROPN']",39
3385,1539,"As seven o'clock drew nearer, Harry left the castle and set off in the dusk toward the Quidditch field. Held never been inside the stadium before. Hundreds of seats were raised in stands around the field so that the spectators were high enough to see what was going on. At either end of the field were three golden poles with hoops on the end. They reminded Harry of the little plastic sticks Muggle children blew bubbles through, except that they were fifty feet high.",5,"As seven of the clock drew nearer, Harry left the castle and set off in the dusk toward the Quidditch field.",21,"['SCONJ', 'NUM', 'ADP', 'DET', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'PROPN', 'CCONJ']",86
3386,1539,"As seven o'clock drew nearer, Harry left the castle and set off in the dusk toward the Quidditch field. Held never been inside the stadium before. Hundreds of seats were raised in stands around the field so that the spectators were high enough to see what was going on. At either end of the field were three golden poles with hoops on the end. They reminded Harry of the little plastic sticks Muggle children blew bubbles through, except that they were fifty feet high.",5,Held never been inside the stadium before.,7,"['VERB', 'ADV', 'AUX', 'ADP', 'DET', 'NOUN', 'PUNCT']",86
3387,1539,"As seven o'clock drew nearer, Harry left the castle and set off in the dusk toward the Quidditch field. Held never been inside the stadium before. Hundreds of seats were raised in stands around the field so that the spectators were high enough to see what was going on. At either end of the field were three golden poles with hoops on the end. They reminded Harry of the little plastic sticks Muggle children blew bubbles through, except that they were fifty feet high.",5,Hundreds of seats were raised in stands around the field so that the spectators were high enough to see what was going on.,23,"['NOUN', 'ADP', 'AUX', 'VERB', 'DET', 'SCONJ', 'ADJ', 'ADV', 'PART', 'PRON', 'PUNCT']",86
3388,1539,"As seven o'clock drew nearer, Harry left the castle and set off in the dusk toward the Quidditch field. Held never been inside the stadium before. Hundreds of seats were raised in stands around the field so that the spectators were high enough to see what was going on. At either end of the field were three golden poles with hoops on the end. They reminded Harry of the little plastic sticks Muggle children blew bubbles through, except that they were fifty feet high.",5,At either end of the field were three golden poles with hoops on the end.,15,"['ADP', 'DET', 'NOUN', 'AUX', 'NUM', 'ADJ', 'PUNCT']",86
3389,1539,"As seven o'clock drew nearer, Harry left the castle and set off in the dusk toward the Quidditch field. Held never been inside the stadium before. Hundreds of seats were raised in stands around the field so that the spectators were high enough to see what was going on. At either end of the field were three golden poles with hoops on the end. They reminded Harry of the little plastic sticks Muggle children blew bubbles through, except that they were fifty feet high.",5,"They reminded Harry of the little plastic sticks Muggle children blew bubbles through, except that they were fifty feet high.",20,"['PRON', 'VERB', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADV', 'PUNCT', 'SCONJ', 'AUX', 'NUM']",86
3390,1540,"Too eager to fly again to wait for Wood, Harry mounted his broomstick and kicked off from the ground. What a feeling -- he swooped in and out of the goal posts and then sped up and down the field. The Nimbus Two Thousand turned wherever he wanted at his lightest touch.",3,"Too eager to fly again to wait for Wood, Harry mounted his broomstick and kicked off from the ground.",19,"['ADV', 'ADJ', 'PART', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'NOUN', 'CCONJ', 'DET']",52
3391,1540,"Too eager to fly again to wait for Wood, Harry mounted his broomstick and kicked off from the ground. What a feeling -- he swooped in and out of the goal posts and then sped up and down the field. The Nimbus Two Thousand turned wherever he wanted at his lightest touch.",3,What a feeling -- he swooped in and out of the goal posts and then sped up and down the field.,21,"['PRON', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'CCONJ', 'ADV']",52
3392,1540,"Too eager to fly again to wait for Wood, Harry mounted his broomstick and kicked off from the ground. What a feeling -- he swooped in and out of the goal posts and then sped up and down the field. The Nimbus Two Thousand turned wherever he wanted at his lightest touch.",3,The Nimbus Two Thousand turned wherever he wanted at his lightest touch.,12,"['DET', 'PROPN', 'VERB', 'SCONJ', 'PRON', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",52
3393,1541,"""Hey, Potter, come down!' Oliver Wood had arrived. fie was carrying a large wooden crate under his arm. Harry landed next to him.",4,"""Hey, Potter, come down!'",4,"['PUNCT', 'INTJ', 'NOUN', 'VERB', 'ADP']",23
3394,1541,"""Hey, Potter, come down!' Oliver Wood had arrived. fie was carrying a large wooden crate under his arm. Harry landed next to him.",4,Oliver Wood had arrived.,4,"['PROPN', 'AUX', 'VERB', 'PUNCT']",23
3395,1541,"""Hey, Potter, come down!' Oliver Wood had arrived. fie was carrying a large wooden crate under his arm. Harry landed next to him.",4,fie was carrying a large wooden crate under his arm.,10,"['PROPN', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'PUNCT']",23
3396,1541,"""Hey, Potter, come down!' Oliver Wood had arrived. fie was carrying a large wooden crate under his arm. Harry landed next to him.",4,Harry landed next to him.,5,"['PROPN', 'VERB', 'ADV', 'ADP', 'PRON', 'PUNCT']",23
3397,1542,"""Very nice,"" said Wood, his eyes glinting. ""I see what McGonagall meant... you really are a natural. I'm just going to teach you the rules this evening, then you'll be joining team practice three times a week.""",3,"""Very nice,"" said Wood, his eyes glinting.",7,"['PUNCT', 'ADV', 'ADJ', 'VERB', 'PROPN', 'PRON', 'NOUN']",39
3398,1542,"""Very nice,"" said Wood, his eyes glinting. ""I see what McGonagall meant... you really are a natural. I'm just going to teach you the rules this evening, then you'll be joining team practice three times a week.""",3,"""I see what McGonagall meant... you really are a natural.",10,"['PUNCT', 'PRON', 'VERB', 'PROPN', 'ADV', 'AUX', 'DET', 'ADJ']",39
3399,1542,"""Very nice,"" said Wood, his eyes glinting. ""I see what McGonagall meant... you really are a natural. I'm just going to teach you the rules this evening, then you'll be joining team practice three times a week.""",3,"I am just going to teach you the rules this evening, then you will be joining team practice three times a week.""",22,"['PRON', 'AUX', 'ADV', 'VERB', 'PART', 'DET', 'NOUN', 'PUNCT', 'NUM']",39
3400,1543,He opened the crate. Inside were four different-sized balls.,2,He opened the crate.,4,"['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']",9
3401,1543,He opened the crate. Inside were four different-sized balls.,2,Inside were four different-sized balls.,5,"['ADV', 'AUX', 'NUM', 'ADJ', 'PUNCT', 'NOUN']",9
3402,1544,"""Right,"" said Wood. ""Now, Quidditch is easy enough to understand, even if it's not too easy to play. There are seven players on each side.",3,"""Right,"" said Wood.",3,"['PUNCT', 'INTJ', 'VERB', 'PROPN']",26
3403,1544,"""Right,"" said Wood. ""Now, Quidditch is easy enough to understand, even if it's not too easy to play. There are seven players on each side.",3,"""Now, Quidditch is easy enough to understand, even if it is not too easy to play.",16,"['PUNCT', 'ADV', 'PROPN', 'AUX', 'ADJ', 'PART', 'VERB', 'SCONJ', 'PRON']",26
3404,1544,"""Right,"" said Wood. ""Now, Quidditch is easy enough to understand, even if it's not too easy to play. There are seven players on each side.",3,There are seven players on each side.,7,"['PRON', 'VERB', 'NUM', 'NOUN', 'ADP', 'DET', 'PUNCT']",26
3405,1545,"Three of them are called Chasers.""",1,"Three of them are called Chasers.""",6,"['NUM', 'ADP', 'PRON', 'AUX', 'VERB', 'NOUN', 'PUNCT']",6
3406,1546,"""Three Chasers,"" Harry repeated, as Wood took out a bright red ball about the size of a soccer ball.",1,"""Three Chasers,"" Harry repeated, as Wood took out a bright red ball about the size of a soccer ball.",19,"['PUNCT', 'PROPN', 'NOUN', 'VERB', 'SCONJ', 'ADP', 'DET', 'ADJ']",19
3407,1547,"""This ball's called the Quaffle,"" said Wood. ""The Chasers throw the Quaffle to each other and try and get it through one of the hoops to score a goal. Ten points every time the Quaffle goes through one of the hoops. Follow me?""",4,"""This ball's called the Quaffle,"" said Wood.",7,"['PUNCT', 'DET', 'NOUN', 'PART', 'VERB', 'PROPN']",43
3408,1547,"""This ball's called the Quaffle,"" said Wood. ""The Chasers throw the Quaffle to each other and try and get it through one of the hoops to score a goal. Ten points every time the Quaffle goes through one of the hoops. Follow me?""",4,"""The Chasers throw the Quaffle to each other and try and get it through one of the hoops to score a goal.",22,"['PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'ADJ', 'CCONJ', 'PRON', 'NUM', 'PART']",43
3409,1547,"""This ball's called the Quaffle,"" said Wood. ""The Chasers throw the Quaffle to each other and try and get it through one of the hoops to score a goal. Ten points every time the Quaffle goes through one of the hoops. Follow me?""",4,Ten points every time the Quaffle goes through one of the hoops.,12,"['NUM', 'NOUN', 'DET', 'PROPN', 'VERB', 'ADP', 'PUNCT']",43
3410,1547,"""This ball's called the Quaffle,"" said Wood. ""The Chasers throw the Quaffle to each other and try and get it through one of the hoops to score a goal. Ten points every time the Quaffle goes through one of the hoops. Follow me?""",4,"Follow me?""",2,"['VERB', 'PRON', 'PUNCT']",43
3411,1548,"""The Chasers throw the Quaffle and put it through the hoops to score,""",1,"""The Chasers throw the Quaffle and put it through the hoops to score,""",13,"['PUNCT', 'DET', 'NOUN', 'VERB', 'PROPN', 'CCONJ', 'PRON', 'ADP', 'PART']",13
3412,1549,"Harry recited. ""So -- that's sort of like basketball on broomsticks with six hoops, isn't it?""",2,Harry recited.,2,"['PROPN', 'VERB', 'PUNCT']",18
3413,1549,"Harry recited. ""So -- that's sort of like basketball on broomsticks with six hoops, isn't it?""",2,"""So -- that is sort of like basketball on broomsticks with six hoops, is not it?""",16,"['PUNCT', 'ADV', 'PRON', 'AUX', 'INTJ', 'NOUN', 'ADP', 'NUM', 'PART']",18
3414,1550,"""What's basketball?"" said Wood curiously. ""Never mind,"" said Harry quickly.",2,"""What is basketball?"" said Wood curiously.",6,"['PUNCT', 'PRON', 'AUX', 'NOUN', 'VERB', 'PROPN', 'ADV']",11
3415,1550,"""What's basketball?"" said Wood curiously. ""Never mind,"" said Harry quickly.",2,"""Never mind,"" said Harry quickly.",5,"['PUNCT', 'ADV', 'VERB', 'PROPN']",11
3416,1551,"""Now, there's another player on each side who's called the Keeper -I'm Keeper for Gryffindor. I have to fly around our hoops and stop the other team from scoring.""",2,"""Now, there is another player on each side who is called the Keeper -I am Keeper for Gryffindor.",18,"['PUNCT', 'ADV', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'AUX', 'PROPN']",32
3417,1551,"""Now, there's another player on each side who's called the Keeper -I'm Keeper for Gryffindor. I have to fly around our hoops and stop the other team from scoring.""",2,"I have to fly around our hoops and stop the other team from scoring.""",14,"['PRON', 'VERB', 'PART', 'ADP', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'PUNCT']",32
3418,1552,"""Three Chasers, one Keeper,"" said Harry, who was determined to remember it all. ""And they play with the Quaffle. Okay, got that. So what are they for?"" He pointed at the three balls left inside the box.",5,"""Three Chasers, one Keeper,"" said Harry, who was determined to remember it all.",13,"['PUNCT', 'PROPN', 'NUM', 'VERB', 'PRON', 'AUX', 'ADJ', 'PART']",37
3419,1552,"""Three Chasers, one Keeper,"" said Harry, who was determined to remember it all. ""And they play with the Quaffle. Okay, got that. So what are they for?"" He pointed at the three balls left inside the box.",5,"""And they play with the Quaffle.",6,"['PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADP', 'DET', 'PROPN']",37
3420,1552,"""Three Chasers, one Keeper,"" said Harry, who was determined to remember it all. ""And they play with the Quaffle. Okay, got that. So what are they for?"" He pointed at the three balls left inside the box.",5,"Okay, got that.",3,"['INTJ', 'PUNCT', 'VERB', 'PRON']",37
3421,1552,"""Three Chasers, one Keeper,"" said Harry, who was determined to remember it all. ""And they play with the Quaffle. Okay, got that. So what are they for?"" He pointed at the three balls left inside the box.",5,"So what are they for?""",5,"['ADV', 'PRON', 'AUX', 'ADP', 'PUNCT']",37
3422,1552,"""Three Chasers, one Keeper,"" said Harry, who was determined to remember it all. ""And they play with the Quaffle. Okay, got that. So what are they for?"" He pointed at the three balls left inside the box.",5,He pointed at the three balls left inside the box.,10,"['PRON', 'VERB', 'ADP', 'DET', 'NUM', 'NOUN', 'PUNCT']",37
3423,1553,"""I'll show you now,"" said Wood. ""Take this.""",2,"""I will show you now,"" said Wood.",7,"['PUNCT', 'PRON', 'AUX', 'VERB', 'ADV', 'PROPN']",9
3424,1553,"""I'll show you now,"" said Wood. ""Take this.""",2,"""Take this.""",2,"['PUNCT', 'VERB', 'PRON']",9
3425,1554,"He handed Harry a small club, a bit like a short baseball bat.",1,"He handed Harry a small club, a bit like a short baseball bat.",13,"['PRON', 'VERB', 'PROPN', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADP']",13
3426,1555,"""I'm going to show you what the Bludgers do,"" Wood said. ""These two are the Bludgers.""",2,"""I am going to show you what the Bludgers do,"" Wood said.",12,"['PUNCT', 'PRON', 'AUX', 'VERB', 'PART', 'DET', 'PROPN']",17
3427,1555,"""I'm going to show you what the Bludgers do,"" Wood said. ""These two are the Bludgers.""",2,"""These two are the Bludgers.""",5,"['PUNCT', 'DET', 'NUM', 'AUX', 'PROPN']",17
3428,1556,"He showed Harry two identical balls, jet black and slightly smaller than the red Quaffle. Harry noticed that they seemed to be straining to escape the straps holding them inside the box.",2,"He showed Harry two identical balls, jet black and slightly smaller than the red Quaffle.",15,"['PRON', 'VERB', 'PROPN', 'NUM', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'ADP', 'DET']",32
3429,1556,"He showed Harry two identical balls, jet black and slightly smaller than the red Quaffle. Harry noticed that they seemed to be straining to escape the straps holding them inside the box.",2,Harry noticed that they seemed to be straining to escape the straps holding them inside the box.,17,"['PROPN', 'VERB', 'SCONJ', 'PRON', 'PART', 'AUX', 'DET', 'NOUN', 'ADP', 'PUNCT']",32
3430,1557,"""Stand back,"" Wood warned Harry. He bent down and freed one of the Bludgers.",2,"""Stand back,"" Wood warned Harry.",5,"['PUNCT', 'VERB', 'ADP', 'NOUN', 'PROPN']",14
3431,1557,"""Stand back,"" Wood warned Harry. He bent down and freed one of the Bludgers.",2,He bent down and freed one of the Bludgers.,9,"['PRON', 'VERB', 'ADP', 'CCONJ', 'NUM', 'DET', 'PROPN', 'PUNCT']",14
3432,1558,"At once, the black ball rose high in the air and then pelted straight at Harry's face. Harry swung at it with the bat to stop it from breaking his nose, and sent it zigzagging away into the air -- it zoomed around their heads and then shot at Wood, who dived on top of it and managed to pin it to the ground.",2,"At once, the black ball rose high in the air and then pelted straight at Harry's face.",17,"['ADP', 'ADV', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'VERB', 'CCONJ', 'PROPN', 'PART']",64
3433,1558,"At once, the black ball rose high in the air and then pelted straight at Harry's face. Harry swung at it with the bat to stop it from breaking his nose, and sent it zigzagging away into the air -- it zoomed around their heads and then shot at Wood, who dived on top of it and managed to pin it to the ground.",2,"Harry swung at it with the bat to stop it from breaking his nose, and sent it zigzagging away into the air -- it zoomed around their heads and then shot at Wood, who dived on top of it and managed to pin it to the ground.",47,"['PROPN', 'VERB', 'ADP', 'PRON', 'DET', 'NOUN', 'PART', 'PUNCT', 'CCONJ', 'ADV']",64
3434,1559,"""See?"" Wood panted, forcing the struggling Bludger back into the crate and strapping it down safely. ""The Bludgers rocket around, trying to knock players off their brooms. That's why you have two Beaters on each team -- the Weasley twins are ours -- it's their job to protect their side from the Bludgers and try and knock them toward the other team. So -- think you've got all that?""",5,"""See?""",1,"['PUNCT', 'VERB']",72
3435,1559,"""See?"" Wood panted, forcing the struggling Bludger back into the crate and strapping it down safely. ""The Bludgers rocket around, trying to knock players off their brooms. That's why you have two Beaters on each team -- the Weasley twins are ours -- it's their job to protect their side from the Bludgers and try and knock them toward the other team. So -- think you've got all that?""",5,"Wood panted, forcing the struggling Bludger back into the crate and strapping it down safely.",15,"['NOUN', 'VERB', 'PUNCT', 'DET', 'PROPN', 'ADV', 'ADP', 'CCONJ', 'PRON']",72
3436,1559,"""See?"" Wood panted, forcing the struggling Bludger back into the crate and strapping it down safely. ""The Bludgers rocket around, trying to knock players off their brooms. That's why you have two Beaters on each team -- the Weasley twins are ours -- it's their job to protect their side from the Bludgers and try and knock them toward the other team. So -- think you've got all that?""",5,"""The Bludgers rocket around, trying to knock players off their brooms.",11,"['PUNCT', 'DET', 'PROPN', 'NOUN', 'ADV', 'VERB', 'PART', 'ADP', 'PRON']",72
3437,1559,"""See?"" Wood panted, forcing the struggling Bludger back into the crate and strapping it down safely. ""The Bludgers rocket around, trying to knock players off their brooms. That's why you have two Beaters on each team -- the Weasley twins are ours -- it's their job to protect their side from the Bludgers and try and knock them toward the other team. So -- think you've got all that?""",5,That is why you have two Beaters on each team -- the Weasley twins are ours -- it is their job to protect their side from the Bludgers and try and knock them toward the other team.,37,"['PRON', 'AUX', 'SCONJ', 'VERB', 'NUM', 'NOUN', 'ADP', 'DET', 'PUNCT', 'PROPN', 'PART', 'CCONJ', 'ADJ']",72
3438,1559,"""See?"" Wood panted, forcing the struggling Bludger back into the crate and strapping it down safely. ""The Bludgers rocket around, trying to knock players off their brooms. That's why you have two Beaters on each team -- the Weasley twins are ours -- it's their job to protect their side from the Bludgers and try and knock them toward the other team. So -- think you've got all that?""",5,"So -- think you have got all that?""",8,"['ADV', 'PUNCT', 'VERB', 'PRON', 'AUX', 'DET']",72
3439,1560,"""Three Chasers try and score with the Quaffle; the Keeper guards the goal posts; the Beaters keep the Bludgers away from their team,"" Harry reeled off.",1,"""Three Chasers try and score with the Quaffle; the Keeper guards the goal posts; the Beaters keep the Bludgers away from their team,"" Harry reeled off.",26,"['PUNCT', 'NUM', 'NOUN', 'VERB', 'CCONJ', 'ADP', 'DET', 'PROPN', 'ADV', 'PRON']",26
3440,1561,"""Very good,"" said Wood.",1,"""Very good,"" said Wood.",4,"['PUNCT', 'ADV', 'ADJ', 'VERB', 'PROPN']",4
3441,1562,"""Er -- have the Bludgers ever killed anyone?"" Harry asked, hoping he sounded offhand.",2,"""Er -- have the Bludgers ever killed anyone?""",8,"['PUNCT', 'INTJ', 'VERB', 'DET', 'PROPN', 'ADV', 'PRON']",14
3442,1562,"""Er -- have the Bludgers ever killed anyone?"" Harry asked, hoping he sounded offhand.",2,"Harry asked, hoping he sounded offhand.",6,"['PROPN', 'VERB', 'PUNCT', 'PRON']",14
3443,1563,"""Never at Hogwarts. We've had a couple of broken jaws but nothing worse than that. Now, the last member of the team is the Seeker. That's you. And you don't have to worry about the Quaffle or the Bludgers unless they crack my head open.""",5,"""Never at Hogwarts.",3,"['PUNCT', 'ADV', 'ADP', 'PROPN']",48
